Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:06:05:489772453,00:06:05:489915995,143542
00:06:05:489916147,00:06:05:490058285,142138
00:06:05:490058431,00:06:05:490201081,142650
00:06:05:490201217,00:06:05:490344506,143289
00:06:05:490344651,00:06:05:490487637,142986
00:06:05:490487773,00:06:05:490630866,143093
00:06:05:490631010,00:06:05:490773577,142567
00:06:05:490773726,00:06:05:490916428,142702
00:06:05:490916576,00:06:05:491059501,142925
00:06:05:491059646,00:06:05:491202137,142491
00:06:05:491202280,00:06:05:491345573,143293
00:06:05:491345715,00:06:05:491488339,142624
00:06:05:491488479,00:06:05:491632329,143850
00:06:05:491632485,00:06:05:491787452,154967
00:06:05:491787603,00:06:05:491930132,142529
00:06:05:491930280,00:06:05:492073530,143250
00:06:05:492073671,00:06:05:492216494,142823
00:06:05:492216626,00:06:05:492359376,142750
00:06:05:492359511,00:06:05:492502675,143164
00:06:05:492502818,00:06:05:492646070,143252
00:06:05:492646225,00:06:05:492788863,142638
00:06:05:492789022,00:06:05:492931064,142042
00:06:05:492931209,00:06:05:493072596,141387
00:06:05:493072741,00:06:05:493217253,144512
00:06:05:493217387,00:06:05:493360547,143160
00:06:05:493360680,00:06:05:493503432,142752
00:06:05:493503566,00:06:05:493645150,141584
00:06:05:493645298,00:06:05:493789534,144236
00:06:05:493789693,00:06:05:493932175,142482
00:06:05:493932316,00:06:05:494075154,142838
00:06:05:494075294,00:06:05:494218203,142909
00:06:05:494218341,00:06:05:494379667,161326
00:06:05:494379888,00:06:05:494530896,151008
00:06:05:494531067,00:06:05:494673859,142792
00:06:05:494674019,00:06:05:494816172,142153
00:06:05:494816312,00:06:05:494959219,142907
00:06:05:494959358,00:06:05:495100775,141417
00:06:05:495100932,00:06:05:495243547,142615
00:06:05:495243686,00:06:05:495388004,144318
00:06:05:495388151,00:06:05:495531359,143208
00:06:05:495531495,00:06:05:495675125,143630
00:06:05:495675286,00:06:05:495829357,154071
00:06:05:495829503,00:06:05:495971497,141994
00:06:05:495971636,00:06:05:496116219,144583
00:06:05:496116358,00:06:05:496259273,142915
00:06:05:496259412,00:06:05:496402180,142768
00:06:05:496402318,00:06:05:496545117,142799
00:06:05:496545254,00:06:05:496688625,143371
00:06:05:496688769,00:06:05:496831473,142704
00:06:05:496831613,00:06:05:496974071,142458
00:06:05:496974210,00:06:05:497115502,141292
00:06:05:497115636,00:06:05:497260156,144520
00:06:05:497260290,00:06:05:497403453,143163
00:06:05:497403590,00:06:05:497546137,142547
00:06:05:497546283,00:06:05:497687660,141377
00:06:05:497687821,00:06:05:497832026,144205
00:06:05:497832167,00:06:05:497975780,143613
00:06:05:497975919,00:06:05:498118056,142137
00:06:05:498118202,00:06:05:498261387,143185
00:06:05:498261525,00:06:05:498403991,142466
00:06:05:498404133,00:06:05:498547273,143140
00:06:05:498547420,00:06:05:498690494,143074
00:06:05:498690641,00:06:05:498832935,142294
00:06:05:498833073,00:06:05:498976066,142993
00:06:05:498976207,00:06:05:499119271,143064
00:06:05:499119414,00:06:05:499261995,142581
00:06:05:499262135,00:06:05:499404922,142787
00:06:05:499405055,00:06:05:499548061,143006
00:06:05:499548211,00:06:05:499691499,143288
00:06:05:499691642,00:06:05:499834348,142706
00:06:05:499834490,00:06:05:499976917,142427
00:06:05:499977059,00:06:05:500120227,143168
00:06:05:500120371,00:06:05:500263254,142883
00:06:05:500263395,00:06:05:500406186,142791
00:06:05:500406340,00:06:05:500548946,142606
00:06:05:500549095,00:06:05:500692177,143082
00:06:05:500692319,00:06:05:500835575,143256
00:06:05:500835724,00:06:05:500977997,142273
00:06:05:500978141,00:06:05:501120927,142786
00:06:05:501121068,00:06:05:501263993,142925
00:06:05:501264149,00:06:05:501407309,143160
00:06:05:501407448,00:06:05:501549845,142397
00:06:05:501549988,00:06:05:501691493,141505
00:06:05:501691640,00:06:05:501836192,144552
00:06:05:501836337,00:06:05:501979519,143182
00:06:05:501979668,00:06:05:502121946,142278
00:06:05:502122091,00:06:05:502264263,142172
00:06:05:502264399,00:06:05:502407867,143468
00:06:05:502408011,00:06:05:502551227,143216
00:06:05:502551367,00:06:05:502694131,142764
00:06:05:502694270,00:06:05:502836975,142705
00:06:05:502837114,00:06:05:502980341,143227
00:06:05:502980488,00:06:05:503123168,142680
00:06:05:503123304,00:06:05:503265921,142617
00:06:05:503266061,00:06:05:503408852,142791
00:06:05:503408991,00:06:05:503551941,142950
00:06:05:503552095,00:06:05:503695418,143323
00:06:05:503695557,00:06:05:503838263,142706
00:06:05:503838407,00:06:05:503979595,141188
00:06:05:503979736,00:06:05:504124243,144507
00:06:05:504124392,00:06:05:504267056,142664
00:06:05:504267195,00:06:05:504409875,142680
00:06:05:504410027,00:06:05:504552909,142882
00:06:05:504553047,00:06:05:504696104,143057
00:06:05:504696248,00:06:05:504839103,142855
00:06:05:504839253,00:06:05:504980623,141370
00:06:05:504980767,00:06:05:505123226,142459
00:06:05:505123384,00:06:05:505267687,144303
00:06:05:505267831,00:06:05:505411198,143367
00:06:05:505411366,00:06:05:505553881,142515
00:06:05:505554028,00:06:05:505697002,142974
00:06:05:505697144,00:06:05:505839788,142644
00:06:05:505839924,00:06:05:505983212,143288
00:06:05:505983353,00:06:05:506126060,142707
00:06:05:506126194,00:06:05:506268940,142746
00:06:05:506269082,00:06:05:506411812,142730
00:06:05:506411946,00:06:05:506555151,143205
00:06:05:506555297,00:06:05:506696573,141276
00:06:05:506696722,00:06:05:506840819,144097
00:06:05:506840962,00:06:05:506983877,142915
00:06:05:506984011,00:06:05:507127364,143353
00:06:05:507127508,00:06:05:507269714,142206
00:06:05:507269860,00:06:05:507412668,142808
00:06:05:507412816,00:06:05:507555727,142911
00:06:05:507555864,00:06:05:507699326,143462
00:06:05:507699471,00:06:05:507841764,142293
00:06:05:507841913,00:06:05:507983183,141270
00:06:05:507983327,00:06:05:508128141,144814
00:06:05:508128292,00:06:05:508270929,142637
00:06:05:508271075,00:06:05:508412199,141124
00:06:05:508412352,00:06:05:508556722,144370
00:06:05:508556864,00:06:05:508699611,142747
00:06:05:508699757,00:06:05:508843076,143319
00:06:05:508843219,00:06:05:508984252,141033
00:06:05:508984398,00:06:05:509127053,142655
00:06:05:509127195,00:06:05:509272061,144866
00:06:05:509272199,00:06:05:509414965,142766
00:06:05:509415101,00:06:05:509557770,142669
00:06:05:509557927,00:06:05:509701233,143306
00:06:05:509701375,00:06:05:509843932,142557
00:06:05:509844072,00:06:05:509987478,143406
00:06:05:509987617,00:06:05:510130273,142656
00:06:05:510130411,00:06:05:510273456,143045
00:06:05:510273592,00:06:05:510416255,142663
00:06:05:510416390,00:06:05:510559505,143115
00:06:05:510559645,00:06:05:510702692,143047
00:06:05:510702860,00:06:05:510858313,155453
00:06:05:510858457,00:06:05:511001447,142990
00:06:05:511001605,00:06:05:511143823,142218
00:06:05:511143968,00:06:05:511286924,142956
00:06:05:511287068,00:06:05:511429621,142553
00:06:05:511429762,00:06:05:511572659,142897
00:06:05:511572798,00:06:05:511716141,143343
00:06:05:511716286,00:06:05:511857149,140863
00:06:05:511857304,00:06:05:512000099,142795
00:06:05:512000240,00:06:05:512144704,144464
00:06:05:512144845,00:06:05:512288391,143546
00:06:05:512288534,00:06:05:512431356,142822
00:06:05:512431548,00:06:05:512574202,142654
00:06:05:512574367,00:06:05:512717152,142785
00:06:05:512717303,00:06:05:512860263,142960
00:06:05:512860422,00:06:05:513002897,142475
00:06:05:513003047,00:06:05:513144028,140981
00:06:05:513144180,00:06:05:513288734,144554
00:06:05:513288886,00:06:05:513432350,143464
00:06:05:513432489,00:06:05:513574610,142121
00:06:05:513574759,00:06:05:513716524,141765
00:06:05:513716694,00:06:05:513861020,144326
00:06:05:513861169,00:06:05:514004263,143094
00:06:05:514004415,00:06:05:514146890,142475
00:06:05:514147072,00:06:05:514289902,142830
00:06:05:514290061,00:06:05:514433197,143136
00:06:05:514433358,00:06:05:514575928,142570
00:06:05:514576068,00:06:05:514718796,142728
00:06:05:514718947,00:06:05:514861666,142719
00:06:05:514861815,00:06:05:515004725,142910
00:06:05:515004865,00:06:05:515147927,143062
00:06:05:515148065,00:06:05:515290546,142481
00:06:05:515290690,00:06:05:515433955,143265
00:06:05:515434127,00:06:05:515577285,143158
00:06:05:515577438,00:06:05:515720413,142975
00:06:05:515720571,00:06:05:515862743,142172
00:06:05:515862906,00:06:05:516005525,142619
00:06:05:516005677,00:06:05:516148707,143030
00:06:05:516148845,00:06:05:516292065,143220
00:06:05:516292211,00:06:05:516434611,142400
00:06:05:516434752,00:06:05:516577361,142609
00:06:05:516577498,00:06:05:516721255,143757
00:06:05:516721412,00:06:05:516864213,142801
00:06:05:516864379,00:06:05:517006898,142519
00:06:05:517007047,00:06:05:517147364,140317
00:06:05:517147515,00:06:05:517292945,145430
00:06:05:517293096,00:06:05:517435863,142767
00:06:05:517436019,00:06:05:517578811,142792
00:06:05:517578958,00:06:05:517721734,142776
00:06:05:517721887,00:06:05:517864563,142676
00:06:05:517864711,00:06:05:518007886,143175
00:06:05:518008031,00:06:05:518150621,142590
00:06:05:518150767,00:06:05:518293512,142745
00:06:05:518293675,00:06:05:518436500,142825
00:06:05:518436644,00:06:05:518579751,143107
00:06:05:518579892,00:06:05:518722925,143033
00:06:05:518723080,00:06:05:518865441,142361
00:06:05:518865587,00:06:05:519008669,143082
00:06:05:519008820,00:06:05:519151810,142990
00:06:05:519151954,00:06:05:519294424,142470
00:06:05:519294566,00:06:05:519437516,142950
00:06:05:519437655,00:06:05:519580593,142938
00:06:05:519580736,00:06:05:519724311,143575
00:06:05:519724463,00:06:05:519879405,154942
00:06:05:519879552,00:06:05:520020884,141332
00:06:05:520021040,00:06:05:520165529,144489
00:06:05:520165675,00:06:05:520308759,143084
00:06:05:520308908,00:06:05:520451567,142659
00:06:05:520451709,00:06:05:520594411,142702
00:06:05:520594565,00:06:05:520738399,143834
00:06:05:520738543,00:06:05:520880848,142305
00:06:05:520880998,00:06:05:521023488,142490
00:06:05:521023627,00:06:05:521166425,142798
00:06:05:521166569,00:06:05:521309319,142750
00:06:05:521309453,00:06:05:521452658,143205
00:06:05:521452798,00:06:05:521595291,142493
00:06:05:521595436,00:06:05:521738477,143041
00:06:05:521738634,00:06:05:521881700,143066
00:06:05:521881845,00:06:05:522024667,142822
00:06:05:522024814,00:06:05:522167470,142656
00:06:05:522167622,00:06:05:522310381,142759
00:06:05:522310518,00:06:05:522453414,142896
00:06:05:522453550,00:06:05:522596681,143131
00:06:05:522596828,00:06:05:522739636,142808
00:06:05:522739787,00:06:05:522882778,142991
00:06:05:522882921,00:06:05:523025518,142597
00:06:05:523025660,00:06:05:523168823,143163
00:06:05:523168965,00:06:05:523311378,142413
00:06:05:523311521,00:06:05:523454272,142751
00:06:05:523454407,00:06:05:523597350,142943
00:06:05:523597500,00:06:05:523740821,143321
00:06:05:523740982,00:06:05:523883583,142601
00:06:05:523883732,00:06:05:524026271,142539
00:06:05:524026413,00:06:05:524169449,143036
00:06:05:524169591,00:06:05:524312613,143022
00:06:05:524312749,00:06:05:524455118,142369
00:06:05:524455265,00:06:05:524598373,143108
00:06:05:524598508,00:06:05:524741624,143116
00:06:05:524741764,00:06:05:524884924,143160
00:06:05:524885093,00:06:05:525040645,155552
00:06:05:525040794,00:06:05:525181767,140973
00:06:05:525181912,00:06:05:525326366,144454
00:06:05:525326503,00:06:05:525469604,143101
00:06:05:525469744,00:06:05:525610841,141097
00:06:05:525610986,00:06:05:525755747,144761
00:06:05:525755854,00:06:05:525898712,142858
00:06:05:525898870,00:06:05:526042244,143374
00:06:05:526042393,00:06:05:526184693,142300
00:06:05:526184843,00:06:05:526327311,142468
00:06:05:526327476,00:06:05:526469907,142431
00:06:05:526470046,00:06:05:526613584,143538
00:06:05:526613737,00:06:05:526756826,143089
00:06:05:526756985,00:06:05:526899505,142520
00:06:05:526899654,00:06:05:527041937,142283
00:06:05:527042097,00:06:05:527185939,143842
00:06:05:527186087,00:06:05:527328908,142821
00:06:05:527329071,00:06:05:527471501,142430
00:06:05:527471650,00:06:05:527614744,143094
00:06:05:527614890,00:06:05:527757705,142815
00:06:05:527757854,00:06:05:527913373,155519
00:06:05:527913527,00:06:05:528057131,143604
00:06:05:528057284,00:06:05:528199567,142283
00:06:05:528199721,00:06:05:528343102,143381
00:06:05:528343246,00:06:05:528484788,141542
00:06:05:528484932,00:06:05:528628623,143691
00:06:05:528628774,00:06:05:528771326,142552
00:06:05:528771465,00:06:05:528914641,143176
00:06:05:528914791,00:06:05:529057165,142374
00:06:05:529057304,00:06:05:529200440,143136
00:06:05:529200588,00:06:05:529343260,142672
00:06:05:529343406,00:06:05:529486664,143258
00:06:05:529486800,00:06:05:529629374,142574
00:06:05:529629523,00:06:05:529772143,142620
00:06:05:529772289,00:06:05:529915352,143063
00:06:05:529915489,00:06:05:530058382,142893
00:06:05:530058522,00:06:05:530201434,142912
00:06:05:530201576,00:06:05:530344115,142539
00:06:05:530344247,00:06:05:530487398,143151
00:06:05:530487532,00:06:05:530630590,143058
00:06:05:530630727,00:06:05:530773269,142542
00:06:05:530773414,00:06:05:530916140,142726
00:06:05:530916276,00:06:05:531059381,143105
00:06:05:531059526,00:06:05:531202673,143147
00:06:05:531202814,00:06:05:531345022,142208
00:06:05:531345172,00:06:05:531487802,142630
00:06:05:531487954,00:06:05:531632093,144139
00:06:05:531632240,00:06:05:531774487,142247
00:06:05:531774630,00:06:05:531917156,142526
00:06:05:531917299,00:06:05:532059920,142621
00:06:05:532060076,00:06:05:532203209,143133
00:06:05:532203352,00:06:05:532346694,143342
00:06:05:532346840,00:06:05:532489069,142229
00:06:05:532489211,00:06:05:532632791,143580
00:06:05:532632947,00:06:05:532775361,142414
00:06:05:532775516,00:06:05:532918797,143281
00:06:05:532918956,00:06:05:533061340,142384
00:06:05:533061499,00:06:05:533202841,141342
00:06:05:533202993,00:06:05:533347690,144697
00:06:05:533347848,00:06:05:533490525,142677
00:06:05:533490670,00:06:05:533633719,143049
00:06:05:533633872,00:06:05:533776374,142502
00:06:05:533776526,00:06:05:533919677,143151
00:06:05:533919828,00:06:05:534062709,142881
00:06:05:534062860,00:06:05:534205720,142860
00:06:05:534205873,00:06:05:534348370,142497
00:06:05:534348524,00:06:05:534491542,143018
00:06:05:534491695,00:06:05:534634590,142895
00:06:05:534634747,00:06:05:534777100,142353
00:06:05:534777243,00:06:05:534919239,141996
00:06:05:534919375,00:06:05:535063133,143758
00:06:05:535063266,00:06:05:535206502,143236
00:06:05:535206641,00:06:05:535349109,142468
00:06:05:535349263,00:06:05:535492281,143018
00:06:05:535492423,00:06:05:535635709,143286
00:06:05:535635864,00:06:05:535778687,142823
00:06:05:535778838,00:06:05:535921283,142445
00:06:05:535921445,00:06:05:536064436,142991
00:06:05:536064595,00:06:05:536207400,142805
00:06:05:536207556,00:06:05:536350805,143249
00:06:05:536350954,00:06:05:536506566,155612
00:06:05:536506729,00:06:05:536649555,142826
00:06:05:536649704,00:06:05:536792454,142750
00:06:05:536792615,00:06:05:536934791,142176
00:06:05:536934942,00:06:05:537078313,143371
00:06:05:537078466,00:06:05:537221287,142821
00:06:05:537221447,00:06:05:537364374,142927
00:06:05:537364535,00:06:05:537508012,143477
00:06:05:537508170,00:06:05:537650346,142176
00:06:05:537650502,00:06:05:537793044,142542
00:06:05:537793185,00:06:05:537936025,142840
00:06:05:537936175,00:06:05:538079609,143434
00:06:05:538079759,00:06:05:538222325,142566
00:06:05:538222475,00:06:05:538363794,141319
00:06:05:538363945,00:06:05:538508359,144414
00:06:05:538508502,00:06:05:538652433,143931
00:06:05:538652593,00:06:05:538794025,141432
00:06:05:538794169,00:06:05:538937033,142864
00:06:05:538937174,00:06:05:539080112,142938
00:06:05:539080261,00:06:05:539223319,143058
00:06:05:539223463,00:06:05:539365921,142458
00:06:05:539366072,00:06:05:539508957,142885
00:06:05:539509114,00:06:05:539652719,143605
00:06:05:539652870,00:06:05:539808597,155727
00:06:05:539808747,00:06:05:539951303,142556
00:06:05:539951461,00:06:05:540094235,142774
00:06:05:540094386,00:06:05:540237396,143010
00:06:05:540237552,00:06:05:540380504,142952
00:06:05:540380651,00:06:05:540523165,142514
00:06:05:540523321,00:06:05:540666691,143370
00:06:05:540666842,00:06:05:540809087,142245
00:06:05:540809234,00:06:05:540952234,143000
00:06:05:540952390,00:06:05:541108246,155856
00:06:05:541108397,00:06:05:541249605,141208
00:06:05:541249756,00:06:05:541394264,144508
00:06:05:541394416,00:06:05:541537375,142959
00:06:05:541537520,00:06:05:541680496,142976
00:06:05:541680648,00:06:05:541822961,142313
00:06:05:541823118,00:06:05:541966044,142926
00:06:05:541966190,00:06:05:542109293,143103
00:06:05:542109452,00:06:05:542250341,140889
00:06:05:542250494,00:06:05:542394871,144377
00:06:05:542395016,00:06:05:542537868,142852
00:06:05:542538013,00:06:05:542681990,143977
00:06:05:542682162,00:06:05:542837533,155371
00:06:05:542837692,00:06:05:542980303,142611
00:06:05:542980453,00:06:05:543123086,142633
00:06:05:543123241,00:06:05:543266561,143320
00:06:05:543266706,00:06:05:543409199,142493
00:06:05:543409346,00:06:05:543550393,141047
00:06:05:543550535,00:06:05:543695034,144499
00:06:05:543695177,00:06:05:543838379,143202
00:06:05:543838520,00:06:05:543981306,142786
00:06:05:543981443,00:06:05:544124150,142707
00:06:05:544124293,00:06:05:544267085,142792
00:06:05:544267226,00:06:05:544410497,143271
00:06:05:544410647,00:06:05:544553153,142506
00:06:05:544553300,00:06:05:544695881,142581
00:06:05:544696033,00:06:05:544838844,142811
00:06:05:544838998,00:06:05:544982220,143222
00:06:05:544982378,00:06:05:545124787,142409
00:06:05:545124936,00:06:05:545266112,141176
00:06:05:545266254,00:06:05:545411178,144924
00:06:05:545411336,00:06:05:545554542,143206
00:06:05:545554705,00:06:05:545701014,146309
00:06:05:545701353,00:06:05:545854774,153421
00:06:05:545854956,00:06:05:546019809,164853
00:06:05:546020003,00:06:05:546165865,145862
00:06:05:546166045,00:06:05:546319769,153724
00:06:05:546319967,00:06:05:546462677,142710
00:06:05:546462814,00:06:05:546607369,144555
00:06:05:546607551,00:06:05:546751056,143505
00:06:05:546751246,00:06:05:546906311,155065
00:06:05:546906485,00:06:05:547062808,156323
00:06:05:547062977,00:06:05:547205480,142503
00:06:05:547205659,00:06:05:547348724,143065
00:06:05:547348909,00:06:05:547504178,155269
00:06:05:547504364,00:06:05:547647368,143004
00:06:05:547647547,00:06:05:547830056,182509
00:06:05:547830263,00:06:05:547985619,155356
00:06:05:547985803,00:06:05:548128531,142728
00:06:05:548128673,00:06:05:548270393,141720
00:06:05:548270576,00:06:05:548414291,143715
00:06:05:548414466,00:06:05:548557432,142966
00:06:05:548557573,00:06:05:548700874,143301
00:06:05:548701039,00:06:05:548856556,155517
00:06:05:548856725,00:06:05:548999190,142465
00:06:05:548999322,00:06:05:549142646,143324
00:06:05:549142834,00:06:05:549298662,155828
00:06:05:549298853,00:06:05:549454239,155386
00:06:05:549454425,00:06:05:549597322,142897
00:06:05:549597504,00:06:05:549741525,144021
00:06:05:549741655,00:06:05:549896867,155212
00:06:05:549896985,00:06:05:550052977,155992
00:06:05:550053098,00:06:05:550208518,155420
00:06:05:550208657,00:06:05:550363372,154715
00:06:05:550363545,00:06:05:550507385,143840
00:06:05:550507553,00:06:05:550650316,142763
00:06:05:550650483,00:06:05:550793185,142702
00:06:05:550793346,00:06:05:550936745,143399
00:06:05:550936923,00:06:05:551092128,155205
00:06:05:551092252,00:06:05:551235230,142978
00:06:05:551235406,00:06:05:551378671,143265
00:06:05:551378859,00:06:05:551521603,142744
00:06:05:551521788,00:06:05:551664440,142652
00:06:05:551664636,00:06:05:551818580,153944
00:06:05:551818705,00:06:05:551963407,144702
00:06:05:551963588,00:06:05:552106609,143021
00:06:05:552106793,00:06:05:552249155,142362
00:06:05:552249277,00:06:05:552392202,142925
00:06:05:552392378,00:06:05:552535575,143197
00:06:05:552535767,00:06:05:552678477,142710
00:06:05:552678649,00:06:05:552821282,142633
00:06:05:552821477,00:06:05:552964347,142870
00:06:05:552964542,00:06:05:553120122,155580
00:06:05:553120249,00:06:05:553263585,143336
00:06:05:553263775,00:06:05:553406304,142529
00:06:05:553406497,00:06:05:553547786,141289
00:06:05:553547969,00:06:05:553692847,144878
00:06:05:553693046,00:06:05:553848435,155389
00:06:05:553848575,00:06:05:553991178,142603
00:06:05:553991386,00:06:05:554133916,142530
00:06:05:554134104,00:06:05:554277095,142991
00:06:05:554277225,00:06:05:554420599,143374
00:06:05:554420784,00:06:05:554563219,142435
00:06:05:554563412,00:06:05:554705853,142441
00:06:05:554706046,00:06:05:554849361,143315
00:06:05:554849556,00:06:05:554992389,142833
00:06:05:554992577,00:06:05:555148130,155553
00:06:05:555148253,00:06:05:555291227,142974
00:06:05:555291409,00:06:05:555434307,142898
00:06:05:555434485,00:06:05:555577521,143036
00:06:05:555577708,00:06:05:555720365,142657
00:06:05:555720565,00:06:05:555863405,142840
00:06:05:555863526,00:06:05:556006247,142721
00:06:05:556006420,00:06:05:556148930,142510
00:06:05:556149125,00:06:05:556292108,142983
00:06:05:556292237,00:06:05:556435154,142917
00:06:05:556435327,00:06:05:556578221,142894
00:06:05:556578385,00:06:05:556721767,143382
00:06:05:556721950,00:06:05:556864379,142429
00:06:05:556864558,00:06:05:557008039,143481
00:06:05:557008226,00:06:05:557163117,154891
00:06:05:557163254,00:06:05:557306486,143232
00:06:05:557306674,00:06:05:557449000,142326
00:06:05:557449132,00:06:05:557591912,142780
00:06:05:557592109,00:06:05:557735536,143427
00:06:05:557735736,00:06:05:557891302,155566
00:06:05:557891432,00:06:05:558034405,142973
00:06:05:558034585,00:06:05:558177188,142603
00:06:05:558177373,00:06:05:558320031,142658
00:06:05:558320162,00:06:05:558463487,143325
00:06:05:558463681,00:06:05:558619077,155396
00:06:05:558619265,00:06:05:558760959,141694
00:06:05:558761096,00:06:05:558905339,144243
00:06:05:558905508,00:06:05:559048444,142936
00:06:05:559048628,00:06:05:559191518,142890
00:06:05:559191657,00:06:05:559336192,144535
00:06:05:559336442,00:06:05:559490358,153916
00:06:05:559490569,00:06:05:559647296,156727
00:06:05:559647488,00:06:05:559802268,154780
00:06:05:559802455,00:06:05:559943506,141051
00:06:05:559943680,00:06:05:560087568,143888
00:06:05:560087698,00:06:05:560231274,143576
00:06:05:560231455,00:06:05:560372779,141324
00:06:05:560372970,00:06:05:560517006,144036
00:06:05:560517150,00:06:05:560659740,142590
00:06:05:560659896,00:06:05:560803267,143371
00:06:05:560803473,00:06:05:560946042,142569
00:06:05:560946174,00:06:05:561089227,143053
00:06:05:561089355,00:06:05:561232465,143110
00:06:05:561232673,00:06:05:561376052,143379
00:06:05:561376240,00:06:05:561530922,154682
00:06:05:561531125,00:06:05:561673994,142869
00:06:05:561674141,00:06:05:561817267,143126
00:06:05:561817459,00:06:05:561960175,142716
00:06:05:561960387,00:06:05:562102106,141719
00:06:05:562102244,00:06:05:562244413,142169
00:06:05:562244614,00:06:05:562388923,144309
00:06:05:562389114,00:06:05:562532574,143460
00:06:05:562532773,00:06:05:562688070,155297
00:06:05:562688203,00:06:05:562831106,142903
00:06:05:562831279,00:06:05:562974022,142743
00:06:05:562974203,00:06:05:563117215,143012
00:06:05:563117334,00:06:05:563273046,155712
00:06:05:563273171,00:06:05:563416027,142856
00:06:05:563416204,00:06:05:563557499,141295
00:06:05:563557688,00:06:05:563702597,144909
00:06:05:563702763,00:06:05:563845106,142343
00:06:05:563845284,00:06:05:563986371,141087
00:06:05:563986561,00:06:05:564130934,144373
00:06:05:564131061,00:06:05:564274257,143196
00:06:05:564274456,00:06:05:564416796,142340
00:06:05:564416987,00:06:05:564559895,142908
00:06:05:564560027,00:06:05:564703322,143295
00:06:05:564703449,00:06:05:564846180,142731
00:06:05:564846361,00:06:05:564988812,142451
00:06:05:564988956,00:06:05:565131920,142964
00:06:05:565132045,00:06:05:565273343,141298
00:06:05:565273521,00:06:05:565418153,144632
00:06:05:565418286,00:06:05:565560155,141869
00:06:05:565560343,00:06:05:565703956,143613
00:06:05:565704085,00:06:05:565847224,143139
00:06:05:565847401,00:06:05:565990225,142824
00:06:05:565990414,00:06:05:566145759,155345
00:06:05:566145902,00:06:05:566288879,142977
00:06:05:566289059,00:06:05:566431873,142814
00:06:05:566432069,00:06:05:566575134,143065
00:06:05:566575256,00:06:05:566718323,143067
00:06:05:566718470,00:06:05:566860829,142359
00:06:05:566861021,00:06:05:567003818,142797
00:06:05:567003949,00:06:05:567147196,143247
00:06:05:567147339,00:06:05:567302670,155331
00:06:05:567302847,00:06:05:567445800,142953
00:06:05:567445947,00:06:05:567588875,142928
00:06:05:567589059,00:06:05:567732322,143263
00:06:05:567732472,00:06:05:567874880,142408
00:06:05:567875050,00:06:05:568029504,154454
00:06:05:568029669,00:06:05:568173894,144225
00:06:05:568174015,00:06:05:568317138,143123
00:06:05:568317330,00:06:05:568459698,142368
00:06:05:568459892,00:06:05:568601183,141291
00:06:05:568601316,00:06:05:568746835,145519
00:06:05:568747041,00:06:05:568902199,155158
00:06:05:568902390,00:06:05:569043345,140955
00:06:05:569043532,00:06:05:569188030,144498
00:06:05:569188154,00:06:05:569343710,155556
00:06:05:569343839,00:06:05:569487126,143287
00:06:05:569487327,00:06:05:569629654,142327
00:06:05:569629856,00:06:05:569772799,142943
00:06:05:569772937,00:06:05:569915805,142868
00:06:05:569915951,00:06:05:570059101,143150
00:06:05:570059303,00:06:05:570214779,155476
00:06:05:570214907,00:06:05:570357982,143075
00:06:05:570358114,00:06:05:570500669,142555
00:06:05:570500839,00:06:05:570644208,143369
00:06:05:570644395,00:06:05:570786805,142410
00:06:05:570786943,00:06:05:570928081,141138
00:06:05:570928217,00:06:05:571072808,144591
00:06:05:571073006,00:06:05:571216091,143085
00:06:05:571216287,00:06:05:571359090,142803
00:06:05:571359225,00:06:05:571501716,142491
00:06:05:571501895,00:06:05:571645303,143408
00:06:05:571645506,00:06:05:571787936,142430
00:06:05:571788073,00:06:05:571930737,142664
00:06:05:571930882,00:06:05:572073720,142838
00:06:05:572073896,00:06:05:572216847,142951
00:06:05:572216974,00:06:05:572359921,142947
00:06:05:572360033,00:06:05:572502883,142850
00:06:05:572503058,00:06:05:572645936,142878
00:06:05:572646123,00:06:05:572801820,155697
00:06:05:572801951,00:06:05:572944935,142984
00:06:05:572945057,00:06:05:573087751,142694
00:06:05:573087933,00:06:05:573230740,142807
00:06:05:573230923,00:06:05:573373644,142721
00:06:05:573373763,00:06:05:573517046,143283
00:06:05:573517216,00:06:05:573660032,142816
00:06:05:573660218,00:06:05:573800993,140775
00:06:05:573801128,00:06:05:573945730,144602
00:06:05:573945904,00:06:05:574089050,143146
00:06:05:574089224,00:06:05:574244659,155435
00:06:05:574244786,00:06:05:574387714,142928
00:06:05:574387838,00:06:05:574530657,142819
00:06:05:574530841,00:06:05:574687503,156662
00:06:05:574687676,00:06:05:574842667,154991
00:06:05:574842800,00:06:05:574984078,141278
00:06:05:574984246,00:06:05:575128766,144520
00:06:05:575128938,00:06:05:575271930,142992
00:06:05:575272103,00:06:05:575427502,155399
00:06:05:575427641,00:06:05:575570711,143070
00:06:05:575570826,00:06:05:575713737,142911
00:06:05:575713908,00:06:05:575857054,143146
00:06:05:575857181,00:06:05:575999704,142523
00:06:05:575999891,00:06:05:576141088,141197
00:06:05:576141260,00:06:05:576285653,144393
00:06:05:576285788,00:06:05:576428940,143152
00:06:05:576429077,00:06:05:576571481,142404
00:06:05:576571677,00:06:05:576714746,143069
00:06:05:576714936,00:06:05:576857641,142705
00:06:05:576857776,00:06:05:577000908,143132
00:06:05:577001048,00:06:05:577143720,142672
