Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:06:35:770995205,00:06:35:771164075,168870
00:06:35:771164244,00:06:35:771319455,155211
00:06:35:771319616,00:06:35:771475703,156087
00:06:35:771475861,00:06:35:771632500,156639
00:06:35:771632683,00:06:35:771800746,168063
00:06:35:771800915,00:06:35:771956750,155835
00:06:35:771956916,00:06:35:772125763,168847
00:06:35:772125923,00:06:35:772295036,169113
00:06:35:772295197,00:06:35:772450238,155041
00:06:35:772450397,00:06:35:772606679,156282
00:06:35:772606839,00:06:35:772763153,156314
00:06:35:772763339,00:06:35:772935813,172474
00:06:35:772935987,00:06:35:773178747,242760
00:06:35:773178912,00:06:35:773347838,168926
00:06:35:773348003,00:06:35:773515407,167404
00:06:35:773515567,00:06:35:773673036,157469
00:06:35:773673222,00:06:35:773828717,155495
00:06:35:773828886,00:06:35:773984658,155772
00:06:35:773984829,00:06:35:774153305,168476
00:06:35:774153468,00:06:35:774322682,169214
00:06:35:774322852,00:06:35:774477560,154708
00:06:35:774477718,00:06:35:774648413,170695
00:06:35:774648587,00:06:35:774816762,168175
00:06:35:774816929,00:06:35:775001044,184115
00:06:35:775001259,00:06:35:775180351,179092
00:06:35:775180521,00:06:35:775336645,156124
00:06:35:775336804,00:06:35:775492520,155716
00:06:35:775492678,00:06:35:775662085,169407
00:06:35:775662257,00:06:35:775830550,168293
00:06:35:775830724,00:06:35:775986249,155525
00:06:35:775986411,00:06:35:776155410,168999
00:06:35:776155573,00:06:35:776324474,168901
00:06:35:776324636,00:06:35:776493610,168974
00:06:35:776493773,00:06:35:776650028,156255
00:06:35:776650205,00:06:35:776805840,155635
00:06:35:776806007,00:06:35:776973481,167474
00:06:35:776973640,00:06:35:777117122,143482
00:06:35:777117277,00:06:35:777260243,142966
00:06:35:777260437,00:06:35:777403641,143204
00:06:35:777403804,00:06:35:777546400,142596
00:06:35:777546569,00:06:35:777689999,143430
00:06:35:777690185,00:06:35:777845040,154855
00:06:35:777845198,00:06:35:777988252,143054
00:06:35:777988415,00:06:35:778131441,143026
00:06:35:778131600,00:06:35:778274048,142448
00:06:35:778274218,00:06:35:778416288,142070
00:06:35:778416445,00:06:35:778560544,144099
00:06:35:778560698,00:06:35:778703991,143293
00:06:35:778704157,00:06:35:778846277,142120
00:06:35:778846439,00:06:35:778989239,142800
00:06:35:778989400,00:06:35:779132157,142757
00:06:35:779132314,00:06:35:779275343,143029
00:06:35:779275510,00:06:35:779418081,142571
00:06:35:779418238,00:06:35:779561440,143202
00:06:35:779561608,00:06:35:779704442,142834
00:06:35:779704614,00:06:35:779847564,142950
00:06:35:779847732,00:06:35:779989926,142194
00:06:35:779990091,00:06:35:780133120,143029
00:06:35:780133290,00:06:35:780276187,142897
00:06:35:780276360,00:06:35:780419258,142898
00:06:35:780419429,00:06:35:780562295,142866
00:06:35:780562448,00:06:35:780705414,142966
00:06:35:780705589,00:06:35:780848226,142637
00:06:35:780848411,00:06:35:780991359,142948
00:06:35:780991519,00:06:35:781134013,142494
00:06:35:781134174,00:06:35:781277087,142913
00:06:35:781277249,00:06:35:781419968,142719
00:06:35:781420127,00:06:35:781563186,143059
00:06:35:781563343,00:06:35:781719306,155963
00:06:35:781719475,00:06:35:781862127,142652
00:06:35:781862297,00:06:35:782005264,142967
00:06:35:782005435,00:06:35:782148511,143076
00:06:35:782148669,00:06:35:782290995,142326
00:06:35:782291166,00:06:35:782434197,143031
00:06:35:782434352,00:06:35:782577057,142705
00:06:35:782577213,00:06:35:782721003,143790
00:06:35:782721166,00:06:35:782863083,141917
00:06:35:782863244,00:06:35:783006166,142922
00:06:35:783006330,00:06:35:783149191,142861
00:06:35:783149373,00:06:35:783292341,142968
00:06:35:783292496,00:06:35:783434942,142446
00:06:35:783435106,00:06:35:783577962,142856
00:06:35:783578125,00:06:35:783721552,143427
00:06:35:783721719,00:06:35:783877371,155652
00:06:35:783877543,00:06:35:784020093,142550
00:06:35:784020258,00:06:35:784162872,142614
00:06:35:784163046,00:06:35:784306038,142992
00:06:35:784306194,00:06:35:784449219,143025
00:06:35:784449374,00:06:35:784592297,142923
00:06:35:784592471,00:06:35:784735897,143426
00:06:35:784736083,00:06:35:784877794,141711
00:06:35:784877957,00:06:35:785021381,143424
00:06:35:785021547,00:06:35:785164121,142574
00:06:35:785164292,00:06:35:785306895,142603
00:06:35:785307071,00:06:35:785450131,143060
00:06:35:785450290,00:06:35:785593172,142882
00:06:35:785593332,00:06:35:785736728,143396
00:06:35:785736906,00:06:35:785879225,142319
00:06:35:785879390,00:06:35:786022106,142716
00:06:35:786022278,00:06:35:786165396,143118
00:06:35:786165563,00:06:35:786307959,142396
00:06:35:786308121,00:06:35:786450837,142716
00:06:35:786450997,00:06:35:786594395,143398
00:06:35:786594555,00:06:35:786737225,142670
00:06:35:786737399,00:06:35:786880575,143176
00:06:35:786880731,00:06:35:787022935,142204
00:06:35:787023093,00:06:35:787165977,142884
00:06:35:787166131,00:06:35:787309264,143133
00:06:35:787309427,00:06:35:787451932,142505
00:06:35:787452091,00:06:35:787594835,142744
00:06:35:787594993,00:06:35:787737983,142990
00:06:35:787738153,00:06:35:787881618,143465
00:06:35:787881783,00:06:35:788036887,155104
00:06:35:788037054,00:06:35:788179983,142929
00:06:35:788180145,00:06:35:788322870,142725
00:06:35:788323039,00:06:35:788466233,143194
00:06:35:788466399,00:06:35:788608877,142478
00:06:35:788609040,00:06:35:788752114,143074
00:06:35:788752294,00:06:35:788894955,142661
00:06:35:788895115,00:06:35:789038470,143355
00:06:35:789038632,00:06:35:789180865,142233
00:06:35:789181020,00:06:35:789323901,142881
00:06:35:789324059,00:06:35:789467269,143210
00:06:35:789467433,00:06:35:789610119,142686
00:06:35:789610274,00:06:35:789753211,142937
00:06:35:789753384,00:06:35:789895897,142513
00:06:35:789896060,00:06:35:790039320,143260
00:06:35:790039477,00:06:35:790182159,142682
00:06:35:790182314,00:06:35:790324417,142103
00:06:35:790324583,00:06:35:790467919,143336
00:06:35:790468085,00:06:35:790610864,142779
00:06:35:790611036,00:06:35:790754213,143177
00:06:35:790754390,00:06:35:790896933,142543
00:06:35:790897102,00:06:35:791040139,143037
00:06:35:791040315,00:06:35:791182809,142494
00:06:35:791182976,00:06:35:791326073,143097
00:06:35:791326242,00:06:35:791468908,142666
00:06:35:791469058,00:06:35:791612119,143061
00:06:35:791612278,00:06:35:791755100,142822
00:06:35:791755267,00:06:35:791898135,142868
00:06:35:791898305,00:06:35:792040759,142454
00:06:35:792040928,00:06:35:792184109,143181
00:06:35:792184268,00:06:35:792326790,142522
00:06:35:792326953,00:06:35:792470101,143148
00:06:35:792470265,00:06:35:792612878,142613
00:06:35:792613043,00:06:35:792756072,143029
00:06:35:792756252,00:06:35:792898806,142554
00:06:35:792898992,00:06:35:793042031,143039
00:06:35:793042191,00:06:35:793185295,143104
00:06:35:793185471,00:06:35:793327811,142340
00:06:35:793327982,00:06:35:793471048,143066
00:06:35:793471221,00:06:35:793614018,142797
00:06:35:793614186,00:06:35:793756969,142783
00:06:35:793757134,00:06:35:793899820,142686
00:06:35:793899984,00:06:35:794042943,142959
00:06:35:794043108,00:06:35:794186178,143070
00:06:35:794186360,00:06:35:794328823,142463
00:06:35:794328977,00:06:35:794472456,143479
00:06:35:794472659,00:06:35:794632150,159491
00:06:35:794632295,00:06:35:794785177,152882
00:06:35:794785350,00:06:35:794939879,154529
00:06:35:794940048,00:06:35:795084636,144588
00:06:35:795084806,00:06:35:795239451,154645
00:06:35:795239652,00:06:35:795382526,142874
00:06:35:795382694,00:06:35:795524799,142105
00:06:35:795524957,00:06:35:795669723,144766
00:06:35:795669900,00:06:35:795824250,154350
00:06:35:795824414,00:06:35:795967570,143156
00:06:35:795967742,00:06:35:796110163,142421
00:06:35:796110342,00:06:35:796253115,142773
00:06:35:796253287,00:06:35:796396531,143244
00:06:35:796396706,00:06:35:796538966,142260
00:06:35:796539125,00:06:35:796681939,142814
00:06:35:796682121,00:06:35:796824999,142878
00:06:35:796825170,00:06:35:796968333,143163
00:06:35:796968501,00:06:35:797111594,143093
00:06:35:797111775,00:06:35:797266658,154883
00:06:35:797266828,00:06:35:797410198,143370
00:06:35:797410376,00:06:35:797566252,155876
00:06:35:797566412,00:06:35:797709631,143219
00:06:35:797709801,00:06:35:797851786,141985
00:06:35:797851962,00:06:35:797994778,142816
00:06:35:797994933,00:06:35:798138143,143210
00:06:35:798138316,00:06:35:798281559,143243
00:06:35:798281673,00:06:35:798437376,155703
00:06:35:798437537,00:06:35:798580039,142502
00:06:35:798580202,00:06:35:798723277,143075
00:06:35:798723451,00:06:35:798865906,142455
00:06:35:798866061,00:06:35:799008969,142908
00:06:35:799009123,00:06:35:799151749,142626
00:06:35:799151909,00:06:35:799294771,142862
00:06:35:799294939,00:06:35:799438189,143250
00:06:35:799438354,00:06:35:799580652,142298
00:06:35:799580807,00:06:35:799724741,143934
00:06:35:799724925,00:06:35:799880201,155276
00:06:35:799880375,00:06:35:800023486,143111
00:06:35:800023651,00:06:35:800165951,142300
00:06:35:800166110,00:06:35:800309039,142929
00:06:35:800309214,00:06:35:800451700,142486
00:06:35:800451873,00:06:35:800595132,143259
00:06:35:800595302,00:06:35:800737879,142577
00:06:35:800738062,00:06:35:800880694,142632
00:06:35:800880861,00:06:35:801024070,143209
00:06:35:801024230,00:06:35:801167316,143086
00:06:35:801167476,00:06:35:801309938,142462
00:06:35:801310099,00:06:35:801452925,142826
00:06:35:801453093,00:06:35:801596242,143149
00:06:35:801596410,00:06:35:801739200,142790
00:06:35:801739368,00:06:35:801894868,155500
00:06:35:801895045,00:06:35:802037526,142481
00:06:35:802037698,00:06:35:802180998,143300
00:06:35:802181173,00:06:35:802324625,143452
00:06:35:802324802,00:06:35:802479988,155186
00:06:35:802480160,00:06:35:802625411,145251
00:06:35:802625592,00:06:35:802780080,154488
00:06:35:802780256,00:06:35:802934947,154691
00:06:35:802935114,00:06:35:803077599,142485
00:06:35:803077771,00:06:35:803220612,142841
00:06:35:803220800,00:06:35:803363634,142834
00:06:35:803363794,00:06:35:803506769,142975
00:06:35:803506932,00:06:35:803650229,143297
00:06:35:803650419,00:06:35:803792918,142499
00:06:35:803793100,00:06:35:803945809,152709
00:06:35:803946865,00:06:35:804109936,163071
00:06:35:804110325,00:06:35:804262308,151983
00:06:35:804262563,00:06:35:804417678,155115
00:06:35:804417917,00:06:35:804560530,142613
00:06:35:804560755,00:06:35:804716693,155938
00:06:35:804716916,00:06:35:804872435,155519
00:06:35:804872647,00:06:35:805028457,155810
00:06:35:805028680,00:06:35:805171221,142541
00:06:35:805171425,00:06:35:805327906,156481
00:06:35:805328087,00:06:35:805483510,155423
00:06:35:805483726,00:06:35:805639759,156033
00:06:35:805639984,00:06:35:805795381,155397
00:06:35:805795593,00:06:35:805938477,142884
00:06:35:805938692,00:06:35:806094213,155521
00:06:35:806094411,00:06:35:806237192,142781
00:06:35:806237400,00:06:35:806380527,143127
00:06:35:806380730,00:06:35:806536441,155711
00:06:35:806536608,00:06:35:806692880,156272
00:06:35:806693120,00:06:35:806848155,155035
00:06:35:806848372,00:06:35:807004268,155896
00:06:35:807004480,00:06:35:807160178,155698
00:06:35:807160394,00:06:35:807315988,155594
00:06:35:807316217,00:06:35:807459451,143234
00:06:35:807459668,00:06:35:807614610,154942
00:06:35:807614817,00:06:35:807760523,145706
00:06:35:807760790,00:06:35:807914308,153518
00:06:35:807914536,00:06:35:808057168,142632
00:06:35:808057393,00:06:35:808213232,155839
00:06:35:808213432,00:06:35:808356421,142989
00:06:35:808356648,00:06:35:808498981,142333
00:06:35:808499186,00:06:35:808642630,143444
00:06:35:808642846,00:06:35:808798286,155440
00:06:35:808798503,00:06:35:808941296,142793
00:06:35:808941518,00:06:35:809083967,142449
00:06:35:809084169,00:06:35:809227107,142938
00:06:35:809227319,00:06:35:809383004,155685
00:06:35:809383206,00:06:35:809526255,143049
00:06:35:809526470,00:06:35:809683196,156726
00:06:35:809683414,00:06:35:809838411,154997
00:06:35:809838637,00:06:35:809994178,155541
00:06:35:809994387,00:06:35:810150451,156064
00:06:35:810150678,00:06:35:810306088,155410
00:06:35:810306298,00:06:35:810447596,141298
00:06:35:810447819,00:06:35:810591089,143270
00:06:35:810591302,00:06:35:810735646,144344
00:06:35:810735856,00:06:35:810890096,154240
00:06:35:810890306,00:06:35:811033867,143561
00:06:35:811034092,00:06:35:811177106,143014
00:06:35:811177312,00:06:35:811320379,143067
00:06:35:811320599,00:06:35:811475891,155292
00:06:35:811476096,00:06:35:811618988,142892
00:06:35:811619209,00:06:35:811762376,143167
00:06:35:811762592,00:06:35:811918573,155981
00:06:35:811918784,00:06:35:812073959,155175
00:06:35:812074180,00:06:35:812217008,142828
00:06:35:812217226,00:06:35:812360077,142851
00:06:35:812360288,00:06:35:812503212,142924
00:06:35:812503438,00:06:35:812659187,155749
00:06:35:812659404,00:06:35:812815007,155603
00:06:35:812815227,00:06:35:812958370,143143
00:06:35:812958569,00:06:35:813114452,155883
00:06:35:813114695,00:06:35:813269917,155222
00:06:35:813270132,00:06:35:813412991,142859
00:06:35:813413225,00:06:35:813555937,142712
00:06:35:813556166,00:06:35:813699630,143464
00:06:35:813699836,00:06:35:813855082,155246
00:06:35:813855297,00:06:35:813998267,142970
00:06:35:813998486,00:06:35:814141406,142920
00:06:35:814141619,00:06:35:814297229,155610
00:06:35:814297450,00:06:35:814453171,155721
00:06:35:814453383,00:06:35:814595938,142555
00:06:35:814596165,00:06:35:814739660,143495
00:06:35:814739916,00:06:35:814895382,155466
00:06:35:814895619,00:06:35:815051026,155407
00:06:35:815051256,00:06:35:815206973,155717
00:06:35:815207200,00:06:35:815363374,156174
00:06:35:815363603,00:06:35:815519132,155529
00:06:35:815519354,00:06:35:815675148,155794
00:06:35:815675388,00:06:35:815831066,155678
00:06:35:815831287,00:06:35:815973498,142211
00:06:35:815973682,00:06:35:816117315,143633
00:06:35:816117538,00:06:35:816272998,155460
00:06:35:816273204,00:06:35:816429310,156106
00:06:35:816429540,00:06:35:816584723,155183
00:06:35:816584926,00:06:35:816728149,143223
00:06:35:816728349,00:06:35:816883732,155383
00:06:35:816883887,00:06:35:817025862,141975
00:06:35:817026069,00:06:35:817169782,143713
00:06:35:817169971,00:06:35:817325980,156009
00:06:35:817326183,00:06:35:817468757,142574
00:06:35:817468968,00:06:35:817611738,142770
00:06:35:817611939,00:06:35:817754952,143013
00:06:35:817755119,00:06:35:817897849,142730
00:06:35:817898058,00:06:35:818040665,142607
00:06:35:818040847,00:06:35:818182014,141167
00:06:35:818182184,00:06:35:818326756,144572
00:06:35:818326939,00:06:35:818469143,142204
00:06:35:818469360,00:06:35:818612977,143617
00:06:35:818613181,00:06:35:818754631,141450
00:06:35:818754815,00:06:35:818898734,143919
00:06:35:818898885,00:06:35:819041924,143039
00:06:35:819042125,00:06:35:819197630,155505
00:06:35:819197852,00:06:35:819339026,141174
00:06:35:819339177,00:06:35:819483982,144805
00:06:35:819484185,00:06:35:819627978,143793
00:06:35:819628203,00:06:35:819781384,153181
00:06:35:819781536,00:06:35:819924236,142700
00:06:35:819924438,00:06:35:820068835,144397
00:06:35:820069040,00:06:35:820224837,155797
00:06:35:820224989,00:06:35:820366187,141198
00:06:35:820366384,00:06:35:820510662,144278
00:06:35:820510857,00:06:35:820653954,143097
00:06:35:820654154,00:06:35:820797196,143042
00:06:35:820797396,00:06:35:820952577,155181
00:06:35:820952728,00:06:35:821095745,143017
00:06:35:821095949,00:06:35:821238604,142655
00:06:35:821238798,00:06:35:821381815,143017
00:06:35:821381958,00:06:35:821524651,142693
00:06:35:821524854,00:06:35:821668106,143252
00:06:35:821668315,00:06:35:821810854,142539
00:06:35:821811009,00:06:35:821953743,142734
00:06:35:821953949,00:06:35:822096897,142948
00:06:35:822097100,00:06:35:822250898,153798
00:06:35:822251050,00:06:35:822395594,144544
00:06:35:822395780,00:06:35:822539042,143262
00:06:35:822539247,00:06:35:822681819,142572
00:06:35:822682028,00:06:35:822824869,142841
00:06:35:822825061,00:06:35:822967536,142475
00:06:35:822967682,00:06:35:823111173,143491
00:06:35:823111385,00:06:35:823253569,142184
00:06:35:823253753,00:06:35:823394876,141123
00:06:35:823395019,00:06:35:823539568,144549
00:06:35:823539782,00:06:35:823696103,156321
00:06:35:823696320,00:06:35:823851181,154861
00:06:35:823851329,00:06:35:823994756,143427
00:06:35:823994957,00:06:35:824138105,143148
00:06:35:824138305,00:06:35:824293723,155418
00:06:35:824293891,00:06:35:824436548,142657
00:06:35:824436752,00:06:35:824578392,141640
00:06:35:824578607,00:06:35:824723148,144541
00:06:35:824723346,00:06:35:824865796,142450
00:06:35:824866015,00:06:35:825021474,155459
00:06:35:825021627,00:06:35:825164582,142955
00:06:35:825164791,00:06:35:825307911,143120
00:06:35:825308108,00:06:35:825463671,155563
00:06:35:825463806,00:06:35:825606582,142776
00:06:35:825606769,00:06:35:825749716,142947
00:06:35:825749943,00:06:35:825892412,142469
00:06:35:825892558,00:06:35:826035804,143246
00:06:35:826036018,00:06:35:826191532,155514
00:06:35:826191730,00:06:35:826334193,142463
00:06:35:826334348,00:06:35:826477643,143295
00:06:35:826477834,00:06:35:826620723,142889
00:06:35:826620925,00:06:35:826778228,157303
00:06:35:826778488,00:06:35:826932787,154299
00:06:35:826932990,00:06:35:827075577,142587
00:06:35:827075768,00:06:35:827218888,143120
00:06:35:827219036,00:06:35:827374427,155391
00:06:35:827374573,00:06:35:827516041,141468
00:06:35:827516221,00:06:35:827660999,144778
00:06:35:827661175,00:06:35:827803887,142712
00:06:35:827804039,00:06:35:827959629,155590
00:06:35:827959811,00:06:35:828115549,155738
00:06:35:828115694,00:06:35:828258820,143126
00:06:35:828259003,00:06:35:828453501,194498
00:06:35:828454334,00:06:35:828659685,205351
00:06:35:828660236,00:06:35:828858020,197784
00:06:35:828858452,00:06:35:829036404,177952
00:06:35:829055569,00:06:35:829253434,197865
00:06:35:829253877,00:06:35:829443880,190003
00:06:35:829444309,00:06:35:829598674,154365
00:06:35:829598877,00:06:35:829758884,160007
00:06:35:829759201,00:06:35:829925406,166205
00:06:35:829925615,00:06:35:830077238,151623
00:06:35:830077438,00:06:35:830221462,144024
00:06:35:830221614,00:06:35:830364556,142942
00:06:35:830364707,00:06:35:830507617,142910
