Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:20:00:676403469,00:20:00:680397681,3994212
00:20:00:680398006,00:20:00:684404533,4006527
00:20:00:684404816,00:20:00:688399787,3994971
00:20:00:688400030,00:20:00:692396053,3996023
00:20:00:692396344,00:20:00:696403058,4006714
00:20:00:696403471,00:20:00:700401573,3998102
00:20:00:700402234,00:20:00:704402407,4000173
00:20:00:704402778,00:20:00:708415836,4013058
00:20:00:708416210,00:20:00:712403863,3987653
00:20:00:712404207,00:20:00:716400957,3996750
00:20:00:716401319,00:20:00:720404203,4002884
00:20:00:720404484,00:20:00:724400313,3995829
00:20:00:724400592,00:20:00:728395090,3994498
00:20:00:728395398,00:20:00:732400602,4005204
00:20:00:732400867,00:20:00:736396640,3995773
00:20:00:736396912,00:20:00:740413028,4016116
00:20:00:740413665,00:20:00:744397102,3983437
00:20:00:744397401,00:20:00:748402424,4005023
00:20:00:748402683,00:20:00:752396707,3994024
00:20:00:752396958,00:20:00:756404706,4007748
00:20:00:756405013,00:20:00:760399509,3994496
00:20:00:760399811,00:20:00:764402987,4003176
00:20:00:764403240,00:20:00:768400581,3997341
00:20:00:768400837,00:20:00:772404510,4003673
00:20:00:772404748,00:20:00:776399337,3994589
00:20:00:776399596,00:20:00:780394598,3995002
00:20:00:780394856,00:20:00:784401353,4006497
00:20:00:784401590,00:20:00:788396431,3994841
00:20:00:788396699,00:20:00:792401078,4004379
00:20:00:792401334,00:20:00:796398793,3997459
00:20:00:796399079,00:20:00:800405225,4006146
00:20:00:800405553,00:20:00:804397347,3991794
00:20:00:804397624,00:20:00:808395284,3997660
00:20:00:808395530,00:20:00:812399369,4003839
00:20:00:812399658,00:20:00:816404773,4005115
00:20:00:816405055,00:20:00:820402694,3997639
00:20:00:820402994,00:20:00:824395653,3992659
00:20:00:824395947,00:20:00:828400328,4004381
00:20:00:828400579,00:20:00:832416462,4015883
00:20:00:832416735,00:20:00:836403005,3986270
00:20:00:836403340,00:20:00:840414077,4010737
00:20:00:840414683,00:20:00:844406358,3991675
00:20:00:844406720,00:20:00:848400213,3993493
00:20:00:848400475,00:20:00:852406084,4005609
00:20:00:852406423,00:20:00:856402235,3995812
00:20:00:856402527,00:20:00:860397634,3995107
00:20:00:860397935,00:20:00:864400293,4002358
00:20:00:864400580,00:20:00:868399050,3998470
00:20:00:868399360,00:20:00:872403973,4004613
00:20:00:872404256,00:20:00:876396957,3992701
00:20:00:876397253,00:20:00:880402540,4005287
00:20:00:880402790,00:20:00:884399043,3996253
00:20:00:884399322,00:20:00:888404284,4004962
00:20:00:888404578,00:20:00:892399669,3995091
00:20:00:892399929,00:20:00:896404342,4004413
00:20:00:896404574,00:20:00:900401073,3996499
00:20:00:900401333,00:20:00:904406882,4005549
00:20:00:904407130,00:20:00:908400227,3993097
00:20:00:908400480,00:20:00:912395466,3994986
00:20:00:912395705,00:20:00:916403241,4007536
00:20:00:916403512,00:20:00:920407218,4003706
00:20:00:920408067,00:20:00:924405803,3997736
00:20:00:924406086,00:20:00:928402134,3996048
00:20:00:928402507,00:20:00:932406555,4004048
00:20:00:932406826,00:20:00:936408201,4001375
00:20:00:936408825,00:20:00:940403559,3994734
00:20:00:940404507,00:20:00:944402954,3998447
00:20:00:944403253,00:20:00:948408744,4005491
00:20:00:948409111,00:20:00:952403196,3994085
00:20:00:952403467,00:20:00:956417469,4014002
00:20:00:956417749,00:20:00:960414981,3997232
00:20:00:960415699,00:20:00:964406377,3990678
00:20:00:964407107,00:20:00:968404582,3997475
00:20:00:968404836,00:20:00:972401840,3997004
00:20:00:972402132,00:20:00:976408854,4006722
00:20:00:976409202,00:20:00:980403031,3993829
00:20:00:980409451,00:20:00:984406446,3996995
00:20:00:984406716,00:20:00:988403113,3996397
00:20:00:988403397,00:20:00:992399315,3995918
00:20:00:992399605,00:20:00:996402016,4002411
00:20:00:996402251,00:20:01:000409131,4006880
00:20:01:000409496,00:20:01:004401642,3992146
00:20:01:004401886,00:20:01:008398339,3996453
00:20:01:008398548,00:20:01:012405766,4007218
00:20:01:012406033,00:20:01:016409210,4003177
00:20:01:016409857,00:20:01:020401534,3991677
00:20:01:020402045,00:20:01:024403737,4001692
00:20:01:024404034,00:20:01:028397707,3993673
00:20:01:028397991,00:20:01:032400657,4002666
00:20:01:032400879,00:20:01:036398685,3997806
00:20:01:036398921,00:20:01:040411055,4012134
00:20:01:040411602,00:20:01:044398158,3986556
00:20:01:044398464,00:20:01:050675941,6277477
00:20:01:050676550,00:20:01:050842336,165786
00:20:01:050842895,00:20:01:056415545,5572650
00:20:01:056416142,00:20:01:060409132,3992990
00:20:01:060409723,00:20:01:064405765,3996042
00:20:01:064406328,00:20:01:068410034,4003706
00:20:01:068410597,00:20:01:072406532,3995935
00:20:01:072407060,00:20:01:076410493,4003433
00:20:01:076411015,00:20:01:083961329,7550314
00:20:01:083962002,00:20:01:084131689,169687
00:20:01:084132026,00:20:01:088407743,4275717
00:20:01:088408651,00:20:01:092406260,3997609
00:20:01:092406539,00:20:01:096403602,3997063
00:20:01:096404038,00:20:01:100409202,4005164
00:20:01:100409690,00:20:01:104403535,3993845
00:20:01:104403842,00:20:01:108398390,3994548
00:20:01:108398701,00:20:01:112402496,4003795
00:20:01:112402728,00:20:01:116396551,3993823
00:20:01:116396795,00:20:01:120406627,4009832
00:20:01:120406993,00:20:01:124400874,3993881
00:20:01:124401168,00:20:01:128403747,4002579
00:20:01:128403948,00:20:01:132401345,3997397
00:20:01:132401629,00:20:01:136397170,3995541
00:20:01:136397419,00:20:01:140408103,4010684
00:20:01:140408653,00:20:01:144397780,3989127
00:20:01:144398062,00:20:01:148403212,4005150
00:20:01:148403525,00:20:01:152405808,4002283
00:20:01:152406096,00:20:01:156401887,3995791
00:20:01:156402142,00:20:01:160399354,3997212
00:20:01:160399622,00:20:01:164405901,4006279
00:20:01:164406217,00:20:01:168409956,4003739
00:20:01:168410228,00:20:01:172405666,3995438
00:20:01:172405930,00:20:01:176403033,3997103
00:20:01:176403452,00:20:01:180407215,4003763
00:20:01:180407658,00:20:01:184403118,3995460
00:20:01:184403384,00:20:01:188396190,3992806
00:20:01:188396449,00:20:01:192403536,4007087
00:20:01:192403819,00:20:01:196398463,3994644
00:20:01:196398716,00:20:01:200404568,4005852
00:20:01:200404845,00:20:01:204418232,4013387
00:20:01:204418492,00:20:01:208405269,3986777
00:20:01:208405522,00:20:01:212398451,3992929
00:20:01:212398690,00:20:01:216403450,4004760
00:20:01:216403680,00:20:01:220402338,3998658
00:20:01:220402579,00:20:01:224410004,4007425
00:20:01:224410433,00:20:01:228400145,3989712
00:20:01:228400401,00:20:01:232399777,3999376
00:20:01:232400070,00:20:01:236402521,4002451
00:20:01:236402771,00:20:01:240404438,4001667
00:20:01:240404956,00:20:01:244405110,4000154
00:20:01:244405440,00:20:01:248399291,3993851
00:20:01:248399548,00:20:01:252403359,4003811
00:20:01:252403629,00:20:01:256400729,3997100
00:20:01:256400977,00:20:01:260404032,4003055
00:20:01:260404301,00:20:01:264403313,3999012
00:20:01:264403598,00:20:01:268399891,3996293
00:20:01:268400227,00:20:01:272401609,4001382
00:20:01:272401888,00:20:01:276404295,4002407
00:20:01:276404633,00:20:01:280404414,3999781
00:20:01:280404680,00:20:01:284620705,4216025
00:20:01:284621302,00:20:01:288410457,3789155
00:20:01:288411062,00:20:01:292404880,3993818
00:20:01:292405299,00:20:01:296395337,3990038
00:20:01:296395602,00:20:01:300399391,4003789
00:20:01:300399633,00:20:01:304408167,4008534
00:20:01:304408458,00:20:01:308400623,3992165
00:20:01:308400864,00:20:01:312405334,4004470
00:20:01:312405573,00:20:01:316402723,3997150
00:20:01:316402965,00:20:01:320397605,3994640
00:20:01:320397834,00:20:01:324402484,4004650
00:20:01:324402739,00:20:01:328418339,4015600
00:20:01:328418575,00:20:01:332405285,3986710
00:20:01:332405552,00:20:01:336402119,3996567
00:20:01:336402417,00:20:01:340411563,4009146
00:20:01:340412030,00:20:01:344404499,3992469
00:20:01:344404845,00:20:01:348406108,4001263
00:20:01:348406354,00:20:01:352402545,3996191
00:20:01:352402787,00:20:01:356415838,4013051
00:20:01:356416105,00:20:01:360404254,3988149
00:20:01:360404501,00:20:01:364409048,4004547
00:20:01:364409293,00:20:01:368404940,3995647
00:20:01:368405205,00:20:01:372398942,3993737
00:20:01:372399178,00:20:01:376410998,4011820
00:20:01:376411448,00:20:01:380403518,3992070
00:20:01:380403889,00:20:01:384406733,4002844
00:20:01:384406970,00:20:01:388402496,3995526
00:20:01:388402770,00:20:01:392407760,4004990
00:20:01:392408019,00:20:01:396403205,3995186
00:20:01:396403483,00:20:01:400408921,4005438
00:20:01:400409199,00:20:01:404402410,3993211
00:20:01:404402667,00:20:01:408398612,3995945
00:20:01:408398845,00:20:01:412406865,4008020
00:20:01:412407171,00:20:01:416400503,3993332
00:20:01:416400773,00:20:01:420405554,4004781
00:20:01:420405862,00:20:01:424402006,3996144
00:20:01:424402233,00:20:01:428395961,3993728
00:20:01:428396193,00:20:01:432401595,4005402
00:20:01:432401824,00:20:01:436408892,4007068
00:20:01:436409170,00:20:01:440409133,3999963
00:20:01:440409611,00:20:01:444398601,3988990
00:20:01:444398870,00:20:01:448404743,4005873
00:20:01:448404998,00:20:01:452417460,4012462
00:20:01:452417714,00:20:01:456396121,3978407
00:20:01:456396366,00:20:01:460402415,4006049
00:20:01:460402702,00:20:01:464395345,3992643
00:20:01:464395566,00:20:01:468400162,4004596
00:20:01:468400385,00:20:01:472407831,4007446
00:20:01:472408078,00:20:01:476402265,3994187
00:20:01:476402530,00:20:01:480397128,3994598
00:20:01:480397356,00:20:01:484408049,4010693
00:20:01:484408337,00:20:01:488409336,4000999
00:20:01:488409577,00:20:01:492405920,3996343
00:20:01:492406183,00:20:01:496404449,3998266
00:20:01:496404783,00:20:01:500399345,3994562
00:20:01:500399635,00:20:01:504400714,4001079
00:20:01:504400960,00:20:01:508398382,3997422
00:20:01:508398631,00:20:01:512403842,4005211
00:20:01:512404128,00:20:01:516407707,4003579
00:20:01:516408305,00:20:01:520404307,3996002
00:20:01:520404622,00:20:01:524400448,3995826
00:20:01:524400691,00:20:01:528405013,4004322
00:20:01:528405256,00:20:01:532410408,4005152
00:20:01:532410648,00:20:01:536407334,3996686
00:20:01:536407642,00:20:01:540405726,3998084
00:20:01:540406222,00:20:01:544407615,4001393
00:20:01:544407919,00:20:01:548412059,4004140
00:20:01:548412630,00:20:01:552413054,4000424
00:20:01:552414383,00:20:01:556407709,3993326
00:20:01:556408162,00:20:01:560412353,4004191
00:20:01:560412843,00:20:01:564407772,3994929
00:20:01:564408119,00:20:01:568402144,3994025
00:20:01:568402432,00:20:01:572405961,4003529
00:20:01:572406232,00:20:01:576421552,4015320
00:20:01:576421989,00:20:01:580408829,3986840
00:20:01:580409294,00:20:01:584404154,3994860
00:20:01:584404464,00:20:01:588412341,4007877
00:20:01:588412692,00:20:01:592403909,3991217
00:20:01:592404194,00:20:01:596399541,3995347
00:20:01:596399792,00:20:01:600402727,4002935
00:20:01:600402953,00:20:01:604399359,3996406
00:20:01:604399604,00:20:01:608403043,4003439
00:20:01:608403307,00:20:01:612400337,3997030
00:20:01:612400559,00:20:01:616407774,4007215
00:20:01:616408066,00:20:01:620400286,3992220
00:20:01:620400515,00:20:01:624407453,4006938
00:20:01:624407729,00:20:01:628410781,4003052
00:20:01:628411003,00:20:01:632398266,3987263
00:20:01:632398569,00:20:01:636539076,4140507
00:20:01:636539340,00:20:01:640416452,3877112
00:20:01:640416901,00:20:01:644411646,3994745
00:20:01:644412270,00:20:01:648406058,3993788
00:20:01:648406500,00:20:01:652406201,3999701
00:20:01:652406495,00:20:01:656435491,4028996
00:20:01:656435728,00:20:01:660404297,3968569
00:20:01:660404567,00:20:01:664402474,3997907
00:20:01:664402728,00:20:01:668396826,3994098
00:20:01:668397100,00:20:01:672403781,4006681
00:20:01:672404063,00:20:01:676408252,4004189
00:20:01:676408538,00:20:01:680404569,3996031
00:20:01:680404817,00:20:01:684400582,3995765
00:20:01:684400860,00:20:01:688405959,4005099
00:20:01:688406242,00:20:01:692401109,3994867
00:20:01:692401384,00:20:01:696411253,4009869
00:20:01:696411576,00:20:01:700420419,4008843
00:20:01:700420679,00:20:01:704405621,3984942
00:20:01:704405856,00:20:01:708402976,3997120
00:20:01:708403208,00:20:01:712407867,4004659
00:20:01:712408123,00:20:01:716401666,3993543
00:20:01:716401925,00:20:01:720397257,3995332
00:20:01:720397507,00:20:01:724405486,4007979
00:20:01:724405771,00:20:01:728410000,4004229
00:20:01:728410236,00:20:01:732405898,3995662
00:20:01:732406180,00:20:01:736402504,3996324
00:20:01:736402828,00:20:01:740407707,4004879
00:20:01:740408008,00:20:01:744408701,4000693
00:20:01:744409211,00:20:01:748408770,3999559
00:20:01:748409070,00:20:01:752401433,3992363
00:20:01:752401684,00:20:01:756397614,3995930
00:20:01:756397864,00:20:01:760405465,4007601
00:20:01:760405747,00:20:01:764401406,3995659
00:20:01:764401682,00:20:01:768405534,4003852
00:20:01:768405787,00:20:01:772402137,3996350
00:20:01:772402433,00:20:01:776406966,4004533
00:20:01:776407235,00:20:01:780409921,4002686
00:20:01:780410174,00:20:01:784403695,3993521
00:20:01:784404191,00:20:01:788408765,4004574
00:20:01:788409323,00:20:01:792401931,3992608
00:20:01:792402422,00:20:01:796408244,4005822
00:20:01:796408584,00:20:01:800398298,3989714
00:20:01:800398554,00:20:01:804402991,4004437
00:20:01:804403215,00:20:01:808401540,3998325
00:20:01:808401805,00:20:01:812407140,4005335
00:20:01:812407396,00:20:01:816408581,4001185
00:20:01:816408788,00:20:01:820408226,3999438
00:20:01:820408513,00:20:01:824419592,4011079
00:20:01:824419870,00:20:01:828405280,3985410
00:20:01:828405516,00:20:01:832404975,3999459
00:20:01:832405264,00:20:01:836398190,3992926
00:20:01:836398460,00:20:01:840406375,4007915
00:20:01:840406641,00:20:01:844417588,4010947
00:20:01:844418053,00:20:01:848411503,3993450
00:20:01:848412071,00:20:01:852405378,3993307
00:20:01:852405897,00:20:01:856408050,4002153
00:20:01:856408326,00:20:01:860404269,3995943
00:20:01:860404675,00:20:01:864408691,4004016
00:20:01:864408988,00:20:01:868404410,3995422
00:20:01:868404694,00:20:01:872406291,4001597
00:20:01:872406524,00:20:01:876403561,3997037
00:20:01:876403814,00:20:01:880399557,3995743
00:20:01:880399781,00:20:01:884406162,4006381
00:20:01:884406447,00:20:01:888399246,3992799
00:20:01:888399478,00:20:01:892405967,4006489
00:20:01:892406243,00:20:01:896399910,3993667
00:20:01:896400136,00:20:01:900407001,4006865
00:20:01:900407235,00:20:01:904416465,4009230
00:20:01:904416756,00:20:01:908407632,3990876
00:20:01:908407902,00:20:01:912401840,3993938
00:20:01:912402068,00:20:01:916411054,4008986
00:20:01:916411454,00:20:01:920405197,3993743
00:20:01:920405512,00:20:01:924401163,3995651
00:20:01:924401433,00:20:01:928406130,4004697
00:20:01:928406380,00:20:01:932400071,3993691
00:20:01:932400310,00:20:01:936405381,4005071
00:20:01:936405635,00:20:01:940403361,3997726
00:20:01:940403624,00:20:01:944414661,4011037
00:20:01:944414895,00:20:01:948427447,4012552
00:20:01:948427999,00:20:01:952410483,3982484
00:20:01:952410814,00:20:01:956405048,3994234
00:20:01:956405291,00:20:01:960401153,3995862
00:20:01:960401395,00:20:01:964411308,4009913
00:20:01:964411781,00:20:01:968417896,4006115
00:20:01:968418503,00:20:01:972407476,3988973
00:20:01:972407764,00:20:01:976403521,3995757
00:20:01:976403881,00:20:01:980407117,4003236
00:20:01:980413648,00:20:01:984401927,3988279
00:20:01:984402250,00:20:01:988409642,4007392
00:20:01:988409920,00:20:01:992403727,3993807
00:20:01:992403975,00:20:01:996409700,4005725
00:20:01:996409943,00:20:02:000406054,3996111
00:20:02:000406373,00:20:02:004400118,3993745
00:20:02:004400409,00:20:02:008405926,4005517
00:20:02:008406142,00:20:02:012410065,4003923
00:20:02:012410286,00:20:02:016412927,4002641
00:20:02:016413538,00:20:02:020402371,3988833
00:20:02:020402635,00:20:02:024408125,4005490
00:20:02:024408373,00:20:02:028402951,3994578
00:20:02:028403205,00:20:02:032407578,4004373
00:20:02:032407827,00:20:02:036403877,3996050
00:20:02:036404116,00:20:02:040409872,4005756
00:20:02:040410149,00:20:02:044403777,3993628
00:20:02:044404023,00:20:02:048423474,4019451
00:20:02:048424193,00:20:02:052415067,3990874
00:20:02:052415961,00:20:02:056404959,3988998
00:20:02:056405372,00:20:02:060408613,4003241
00:20:02:060408925,00:20:02:064404251,3995326
00:20:02:064404543,00:20:02:068409332,4004789
00:20:02:068409635,00:20:02:072422597,4012962
00:20:02:072422867,00:20:02:076400134,3977267
00:20:02:076400389,00:20:02:080405258,4004869
00:20:02:080405514,00:20:02:084409465,4003951
00:20:02:084409721,00:20:02:088405306,3995585
00:20:02:088405558,00:20:02:092410431,4004873
00:20:02:092410665,00:20:02:096407351,3996686
00:20:02:096407601,00:20:02:100402597,3994996
00:20:02:100402856,00:20:02:104399255,3996399
00:20:02:104399542,00:20:02:108407705,4008163
00:20:02:108408058,00:20:02:112408160,4000102
00:20:02:112408437,00:20:02:116402656,3994219
00:20:02:116402896,00:20:02:120400240,3997344
00:20:02:120400482,00:20:02:124405901,4005419
00:20:02:124406171,00:20:02:128408231,4002060
00:20:02:128408463,00:20:02:132407049,3998586
00:20:02:132407314,00:20:02:136402109,3994795
00:20:02:136402339,00:20:02:140407040,4004701
00:20:02:140407310,00:20:02:144414805,4007495
00:20:02:144415144,00:20:02:148410361,3995217
00:20:02:148410747,00:20:02:152404566,3993819
00:20:02:152404827,00:20:02:156399781,3994954
00:20:02:156400061,00:20:02:160405469,4005408
00:20:02:160405730,00:20:02:164409541,4003811
00:20:02:164409781,00:20:02:168405993,3996212
00:20:02:168406234,00:20:02:172400708,3994474
00:20:02:172400983,00:20:02:176406403,4005420
00:20:02:176406642,00:20:02:180402931,3996289
00:20:02:180403241,00:20:02:184409068,4005827
00:20:02:184409405,00:20:02:188413003,4003598
00:20:02:188413295,00:20:02:192409969,3996674
00:20:02:192410260,00:20:02:196422297,4012037
00:20:02:196422580,00:20:02:200400578,3977998
00:20:02:200400870,00:20:02:204406797,4005927
00:20:02:204407113,00:20:02:208410093,4002980
00:20:02:208410386,00:20:02:212409908,3999522
00:20:02:212410205,00:20:02:216403492,3993287
00:20:02:216403803,00:20:02:220407619,4003816
00:20:02:220407903,00:20:02:224402010,3994107
00:20:02:224402273,00:20:02:228408425,4006152
00:20:02:228408656,00:20:02:232405133,3996477
00:20:02:232405399,00:20:02:236399266,3993867
00:20:02:236399503,00:20:02:240407762,4008259
00:20:02:240408066,00:20:02:244410008,4001942
00:20:02:244410277,00:20:02:248407560,3997283
