Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
23:59:47:888644923,23:59:47:888800028,155105
23:59:47:888800213,23:59:47:888949595,149382
23:59:47:888949782,23:59:47:889098884,149102
23:59:47:889099062,23:59:47:889241611,142549
23:59:47:889241782,23:59:47:889384553,142771
23:59:47:889384718,23:59:47:889527830,143112
23:59:47:889528000,23:59:47:889671664,143664
23:59:47:889671862,23:59:47:889826655,154793
23:59:47:889826837,23:59:47:889969978,143141
23:59:47:889970157,23:59:47:890113558,143401
23:59:47:890113734,23:59:47:890267751,154017
23:59:47:890267917,23:59:47:890411587,143670
23:59:47:890411753,23:59:47:890554562,142809
23:59:47:890554734,23:59:47:890698402,143668
23:59:47:890698583,23:59:47:890841969,143386
23:59:47:890842137,23:59:47:890996476,154339
23:59:47:890996639,23:59:47:891140353,143714
23:59:47:891140520,23:59:47:891283021,142501
23:59:47:891283185,23:59:47:891426290,143105
23:59:47:891426457,23:59:47:891565283,138826
23:59:47:891565452,23:59:47:891708471,143019
23:59:47:891708640,23:59:47:891852997,144357
23:59:47:891853170,23:59:47:891997518,144348
23:59:47:891997692,23:59:47:892141002,143310
23:59:47:892141176,23:59:47:892283069,141893
23:59:47:892283240,23:59:47:892427094,143854
23:59:47:892427267,23:59:47:892569545,142278
23:59:47:892569704,23:59:47:892714031,144327
23:59:47:892714268,23:59:47:892871910,157642
23:59:47:892872119,23:59:47:893025326,153207
23:59:47:893025506,23:59:47:893168051,142545
23:59:47:893168217,23:59:47:893310610,142393
23:59:47:893310776,23:59:47:893453588,142812
23:59:47:893453758,23:59:47:893597131,143373
23:59:47:893597298,23:59:47:893740241,142943
23:59:47:893740430,23:59:47:893883263,142833
23:59:47:893883445,23:59:47:894025929,142484
23:59:47:894026113,23:59:47:894168763,142650
23:59:47:894168929,23:59:47:894311883,142954
23:59:47:894312059,23:59:47:894454514,142455
23:59:47:894454679,23:59:47:894597599,142920
23:59:47:894597764,23:59:47:894741508,143744
23:59:47:894741652,23:59:47:894897098,155446
23:59:47:894897275,23:59:47:895039931,142656
23:59:47:895040109,23:59:47:895182577,142468
23:59:47:895182745,23:59:47:895326103,143358
23:59:47:895326270,23:59:47:895468561,142291
23:59:47:895468726,23:59:47:895611500,142774
23:59:47:895611669,23:59:47:895754899,143230
23:59:47:895755070,23:59:47:895898155,143085
23:59:47:895898347,23:59:47:896053420,155073
23:59:47:896053591,23:59:47:896196470,142879
23:59:47:896196634,23:59:47:896339970,143336
23:59:47:896340130,23:59:47:896482928,142798
23:59:47:896483087,23:59:47:896627079,143992
23:59:47:896627255,23:59:47:896794990,167735
23:59:47:896795211,23:59:47:896950859,155648
23:59:47:896951032,23:59:47:897093855,142823
23:59:47:897094025,23:59:47:897236792,142767
23:59:47:897236949,23:59:47:897379839,142890
23:59:47:897380006,23:59:47:897522472,142466
23:59:47:897522639,23:59:47:897666062,143423
23:59:47:897666238,23:59:47:897809848,143610
23:59:47:897810024,23:59:47:897964868,154844
23:59:47:897965033,23:59:47:898107968,142935
23:59:47:898108137,23:59:47:898250843,142706
23:59:47:898251011,23:59:47:898393365,142354
23:59:47:898393533,23:59:47:898536998,143465
23:59:47:898537159,23:59:47:898680292,143133
23:59:47:898680488,23:59:47:898821424,140936
23:59:47:898821592,23:59:47:898962235,140643
23:59:47:898962396,23:59:47:899108711,146315
23:59:47:899108875,23:59:47:899251665,142790
23:59:47:899251828,23:59:47:899395100,143272
23:59:47:899395262,23:59:47:899538137,142875
23:59:47:899538301,23:59:47:899681662,143361
23:59:47:899681850,23:59:47:899837103,155253
23:59:47:899837281,23:59:47:899979978,142697
23:59:47:899980142,23:59:47:900122837,142695
23:59:47:900123002,23:59:47:900265490,142488
23:59:47:900265654,23:59:47:900408518,142864
23:59:47:900408686,23:59:47:900552623,143937
23:59:47:900552788,23:59:47:900694912,142124
23:59:47:900695085,23:59:47:900837643,142558
23:59:47:900837802,23:59:47:900980495,142693
23:59:47:900980662,23:59:47:901123235,142573
23:59:47:901123401,23:59:47:901266616,143215
23:59:47:901266783,23:59:47:901409562,142779
23:59:47:901409727,23:59:47:901552541,142814
23:59:47:901552704,23:59:47:901697276,144572
23:59:47:901697466,23:59:47:901851470,154004
23:59:47:901851636,23:59:47:901994434,142798
23:59:47:901994601,23:59:47:902137507,142906
23:59:47:902137672,23:59:47:902280968,143296
23:59:47:902281136,23:59:47:902423461,142325
23:59:47:902423618,23:59:47:902566122,142504
23:59:47:902566279,23:59:47:902710210,143931
23:59:47:902710409,23:59:47:902852974,142565
23:59:47:902853162,23:59:47:902995575,142413
23:59:47:902995750,23:59:47:903137519,141769
23:59:47:903137687,23:59:47:903281704,144017
23:59:47:903281875,23:59:47:903424776,142901
23:59:47:903424943,23:59:47:903567498,142555
23:59:47:903567664,23:59:47:903711543,143879
23:59:47:903711723,23:59:47:903853643,141920
23:59:47:903853808,23:59:47:903996696,142888
23:59:47:903996870,23:59:47:904139474,142604
23:59:47:904139640,23:59:47:904282455,142815
23:59:47:904282620,23:59:47:904425854,143234
23:59:47:904426021,23:59:47:904568752,142731
23:59:47:904568916,23:59:47:904713275,144359
23:59:47:904713453,23:59:47:904867546,154093
23:59:47:904867713,23:59:47:905010402,142689
23:59:47:905010571,23:59:47:905154177,143606
23:59:47:905154350,23:59:47:905296386,142036
23:59:47:905296552,23:59:47:905439649,143097
23:59:47:905439817,23:59:47:905582484,142667
23:59:47:905582653,23:59:47:905726492,143839
23:59:47:905726674,23:59:47:905866034,139360
23:59:47:905866193,23:59:47:906011650,145457
23:59:47:906011814,23:59:47:906154423,142609
23:59:47:906154589,23:59:47:906311808,157219
23:59:47:906311986,23:59:47:906466986,155000
23:59:47:906467155,23:59:47:906609808,142653
23:59:47:906609988,23:59:47:906753653,143665
23:59:47:906753904,23:59:47:906909444,155540
23:59:47:906909609,23:59:47:907064454,154845
23:59:47:907064624,23:59:47:907207409,142785
23:59:47:907207567,23:59:47:907350452,142885
23:59:47:907350611,23:59:47:907494093,143482
23:59:47:907494253,23:59:47:907653670,159417
23:59:47:907653890,23:59:47:907818641,164751
23:59:47:907818841,23:59:47:907961946,143105
23:59:47:907962111,23:59:47:908104919,142808
23:59:47:908105084,23:59:47:908247382,142298
23:59:47:908247546,23:59:47:908390459,142913
23:59:47:908390624,23:59:47:908533717,143093
23:59:47:908533901,23:59:47:908677507,143606
23:59:47:908677693,23:59:47:908819550,141857
23:59:47:908819724,23:59:47:908961382,141658
23:59:47:908961545,23:59:47:909105492,143947
23:59:47:909105667,23:59:47:909248728,143061
23:59:47:909248901,23:59:47:909391315,142414
23:59:47:909391487,23:59:47:909534492,143005
23:59:47:909534657,23:59:47:909678063,143406
23:59:47:909678242,23:59:47:909820889,142647
23:59:47:909821078,23:59:47:909963812,142734
23:59:47:909963989,23:59:47:910106344,142355
23:59:47:910106516,23:59:47:910249467,142951
23:59:47:910249641,23:59:47:910392615,142974
23:59:47:910392786,23:59:47:910534655,141869
23:59:47:910534810,23:59:47:910678922,144112
23:59:47:910679129,23:59:47:910821769,142640
23:59:47:910821945,23:59:47:910964900,142955
23:59:47:910965084,23:59:47:911108040,142956
23:59:47:911108200,23:59:47:911250298,142098
23:59:47:911250462,23:59:47:911393492,143030
23:59:47:911393661,23:59:47:911536657,142996
23:59:47:911536817,23:59:47:911682195,145378
23:59:47:911682420,23:59:47:911835622,153202
23:59:47:911835792,23:59:47:911978002,142210
23:59:47:911978166,23:59:47:912122308,144142
23:59:47:912122465,23:59:47:912264419,141954
23:59:47:912264571,23:59:47:912407421,142850
23:59:47:912407583,23:59:47:912549574,141991
23:59:47:912549746,23:59:47:912701410,151664
23:59:47:912701616,23:59:47:912846637,145021
23:59:47:912846807,23:59:47:912991747,144940
23:59:47:912991913,23:59:47:913135471,143558
23:59:47:913135650,23:59:47:913279070,143420
23:59:47:913279239,23:59:47:913421324,142085
23:59:47:913421496,23:59:47:913564610,143114
23:59:47:913564777,23:59:47:913708709,143932
23:59:47:913708912,23:59:47:913863987,155075
23:59:47:913864161,23:59:47:914006482,142321
23:59:47:914006657,23:59:47:914149361,142704
23:59:47:914149526,23:59:47:914292827,143301
23:59:47:914293007,23:59:47:914435649,142642
23:59:47:914435829,23:59:47:914578312,142483
23:59:47:914578477,23:59:47:914721924,143447
23:59:47:914722132,23:59:47:914877827,155695
23:59:47:914878004,23:59:47:915020746,142742
23:59:47:915020917,23:59:47:915163329,142412
23:59:47:915163493,23:59:47:915306658,143165
23:59:47:915306827,23:59:47:915449520,142693
23:59:47:915449699,23:59:47:915593032,143333
23:59:47:915593204,23:59:47:915735793,142589
23:59:47:915735975,23:59:47:915879425,143450
23:59:47:915879611,23:59:47:916022573,142962
23:59:47:916022750,23:59:47:916165135,142385
23:59:47:916165301,23:59:47:916308289,142988
23:59:47:916308468,23:59:47:916450557,142089
23:59:47:916450724,23:59:47:916593441,142717
23:59:47:916593610,23:59:47:916737520,143910
23:59:47:916737700,23:59:47:916879469,141769
23:59:47:916879651,23:59:47:917022787,143136
23:59:47:917022959,23:59:47:917163957,140998
23:59:47:917164116,23:59:47:917308737,144621
23:59:47:917308904,23:59:47:917450956,142052
23:59:47:917451110,23:59:47:917594341,143231
23:59:47:917594508,23:59:47:917738069,143561
23:59:47:917738236,23:59:47:917880788,142552
23:59:47:917880955,23:59:47:918024264,143309
23:59:47:918024429,23:59:47:918166348,141919
23:59:47:918166511,23:59:47:918309306,142795
23:59:47:918309479,23:59:47:918453212,143733
23:59:47:918453375,23:59:47:918596785,143410
23:59:47:918596952,23:59:47:918752633,155681
23:59:47:918752867,23:59:47:918908262,155395
23:59:47:918908448,23:59:47:919064283,155835
23:59:47:919064430,23:59:47:919219574,155144
23:59:47:919219723,23:59:47:919362565,142842
23:59:47:919362713,23:59:47:919506015,143302
23:59:47:919506181,23:59:47:919649447,143266
23:59:47:919649624,23:59:47:919791407,141783
23:59:47:919791580,23:59:47:919934659,143079
23:59:47:919934804,23:59:47:920075854,141050
23:59:47:920076006,23:59:47:920221147,145141
23:59:47:920221291,23:59:47:920363785,142494
23:59:47:920363928,23:59:47:920525108,161180
23:59:47:920525251,23:59:47:920693983,168732
23:59:47:920694230,23:59:47:920845194,150964
23:59:47:920845381,23:59:47:921000570,155189
23:59:47:921000703,23:59:47:921143840,143137
23:59:47:921143981,23:59:47:921286790,142809
23:59:47:921286962,23:59:47:921429896,142934
23:59:47:921430079,23:59:47:921573162,143083
23:59:47:921573341,23:59:47:921715962,142621
23:59:47:921716165,23:59:47:921871016,154851
23:59:47:921871192,23:59:47:922014648,143456
23:59:47:922014820,23:59:47:922157907,143087
23:59:47:922158057,23:59:47:922300677,142620
23:59:47:922300826,23:59:47:922442663,141837
23:59:47:922442808,23:59:47:922587083,144275
23:59:47:922587233,23:59:47:922730334,143101
23:59:47:922730479,23:59:47:922872707,142228
23:59:47:922872900,23:59:47:923015550,142650
23:59:47:923015728,23:59:47:923158791,143063
23:59:47:923158966,23:59:47:923301617,142651
23:59:47:923301786,23:59:47:923444197,142411
23:59:47:923444370,23:59:47:923587369,142999
23:59:47:923587527,23:59:47:923731672,144145
23:59:47:923731870,23:59:47:923873425,141555
23:59:47:923873595,23:59:47:924016410,142815
23:59:47:924016574,23:59:47:924159279,142705
23:59:47:924159456,23:59:47:924302838,143382
23:59:47:924303019,23:59:47:924445361,142342
23:59:47:924445541,23:59:47:924588299,142758
23:59:47:924588471,23:59:47:924732169,143698
23:59:47:924732349,23:59:47:924874614,142265
23:59:47:924874783,23:59:47:925017279,142496
23:59:47:925017443,23:59:47:925160307,142864
23:59:47:925160462,23:59:47:925303649,143187
23:59:47:925303820,23:59:47:925446497,142677
23:59:47:925446654,23:59:47:925590623,143969
23:59:47:925590798,23:59:47:925747029,156231
23:59:47:925747232,23:59:47:925900889,153657
23:59:47:925901043,23:59:47:926045114,144071
23:59:47:926045265,23:59:47:926187721,142456
23:59:47:926187870,23:59:47:926330535,142665
23:59:47:926330677,23:59:47:926473438,142761
23:59:47:926473603,23:59:47:926616654,143051
23:59:47:926616813,23:59:47:926759938,143125
23:59:47:926760095,23:59:47:926902944,142849
23:59:47:926903125,23:59:47:927045722,142597
23:59:47:927045874,23:59:47:927189289,143415
23:59:47:927189437,23:59:47:927331649,142212
23:59:47:927331799,23:59:47:927504412,172613
23:59:47:927504561,23:59:47:927654083,149522
23:59:47:927654342,23:59:47:927799892,145550
23:59:47:927800066,23:59:47:927942811,142745
23:59:47:927942983,23:59:47:928085730,142747
23:59:47:928085912,23:59:47:928241849,155937
23:59:47:928242022,23:59:47:928384870,142848
23:59:47:928385040,23:59:47:928527909,142869
23:59:47:928528080,23:59:47:928672988,144908
23:59:47:928673156,23:59:47:928826484,153328
23:59:47:928826634,23:59:47:928970527,143893
23:59:47:928970698,23:59:47:929112380,141682
23:59:47:929112530,23:59:47:929255592,143062
23:59:47:929255763,23:59:47:929398659,142896
23:59:47:929398838,23:59:47:929542329,143491
23:59:47:929542510,23:59:47:929685041,142531
23:59:47:929685223,23:59:47:929827529,142306
23:59:47:929827717,23:59:47:929970864,143147
23:59:47:929971026,23:59:47:930113713,142687
23:59:47:930113862,23:59:47:930256327,142465
23:59:47:930256510,23:59:47:930399329,142819
23:59:47:930399492,23:59:47:930542616,143124
23:59:47:930542773,23:59:47:930686042,143269
23:59:47:930686221,23:59:47:930828257,142036
23:59:47:930828428,23:59:47:930969711,141283
23:59:47:930969875,23:59:47:931114820,144945
23:59:47:931114989,23:59:47:931257707,142718
23:59:47:931257882,23:59:47:931400420,142538
23:59:47:931400565,23:59:47:931543276,142711
23:59:47:931543440,23:59:47:931687060,143620
23:59:47:931687255,23:59:47:931842619,155364
23:59:47:931842805,23:59:47:931985290,142485
23:59:47:931985454,23:59:47:932128740,143286
23:59:47:932128905,23:59:47:932271327,142422
23:59:47:932271499,23:59:47:932414792,143293
23:59:47:932414955,23:59:47:932558725,143770
23:59:47:932558888,23:59:47:932714445,155557
23:59:47:932714648,23:59:47:932869772,155124
23:59:47:932869962,23:59:47:933012963,143001
23:59:47:933013146,23:59:47:933169253,156107
23:59:47:933169434,23:59:47:933324388,154954
23:59:47:933324570,23:59:47:933467479,142909
23:59:47:933467657,23:59:47:933610581,142924
23:59:47:933610749,23:59:47:933753816,143067
23:59:47:933753994,23:59:47:933896767,142773
23:59:47:933896948,23:59:47:934042204,145256
23:59:47:934042381,23:59:47:934195700,153319
23:59:47:934195872,23:59:47:934338822,142950
23:59:47:934338990,23:59:47:934480505,141515
23:59:47:934480669,23:59:47:934648517,167848
23:59:47:934648756,23:59:47:934794173,145417
23:59:47:934794358,23:59:47:934936459,142101
23:59:47:934936634,23:59:47:935079559,142925
23:59:47:935079721,23:59:47:935222470,142749
23:59:47:935222634,23:59:47:935366215,143581
23:59:47:935366392,23:59:47:935508295,141903
23:59:47:935508472,23:59:47:935652226,143754
23:59:47:935652435,23:59:47:935808265,155830
23:59:47:935808451,23:59:47:935950943,142492
23:59:47:935951122,23:59:47:936106635,155513
23:59:47:936106814,23:59:47:936249616,142802
23:59:47:936249780,23:59:47:936393080,143300
23:59:47:936393256,23:59:47:936535799,142543
23:59:47:936535971,23:59:47:936679077,143106
23:59:47:936679276,23:59:47:936821663,142387
23:59:47:936821845,23:59:47:936964882,143037
23:59:47:936965068,23:59:47:937108036,142968
23:59:47:937108219,23:59:47:937250507,142288
23:59:47:937250682,23:59:47:937394137,143455
23:59:47:937394305,23:59:47:937536718,142413
23:59:47:937536888,23:59:47:937693556,156668
23:59:47:937693735,23:59:47:937848424,154689
23:59:47:937848596,23:59:47:937991716,143120
23:59:47:937991873,23:59:47:938134270,142397
23:59:47:938134432,23:59:47:938277940,143508
23:59:47:938278114,23:59:47:938420723,142609
23:59:47:938420881,23:59:47:938563363,142482
23:59:47:938563520,23:59:47:938706561,143041
23:59:47:938706733,23:59:47:938849550,142817
23:59:47:938849715,23:59:47:938992591,142876
23:59:47:938992750,23:59:47:939135157,142407
23:59:47:939135313,23:59:47:939278077,142764
23:59:47:939278241,23:59:47:939423143,144902
23:59:47:939423320,23:59:47:939577673,154353
23:59:47:939577831,23:59:47:939721088,143257
23:59:47:939721268,23:59:47:939876885,155617
23:59:47:939877067,23:59:47:940020184,143117
23:59:47:940020356,23:59:47:940162579,142223
23:59:47:940162746,23:59:47:940305513,142767
23:59:47:940305685,23:59:47:940448371,142686
23:59:47:940448530,23:59:47:940592167,143637
23:59:47:940592330,23:59:47:940734677,142347
23:59:47:940734840,23:59:47:940877249,142409
23:59:47:940877416,23:59:47:941022302,144886
23:59:47:941022466,23:59:47:941160630,138164
23:59:47:941160795,23:59:47:941306823,146028
23:59:47:941306990,23:59:47:941446349,139359
23:59:47:941446516,23:59:47:941588440,141924
23:59:47:941588604,23:59:47:941737383,148779
23:59:47:941737622,23:59:47:941891841,154219
23:59:47:941892044,23:59:47:942034572,142528
23:59:47:942034743,23:59:47:942178547,143804
23:59:47:942178738,23:59:47:942334531,155793
23:59:47:942334717,23:59:47:942489807,155090
23:59:47:942489970,23:59:47:942633250,143280
23:59:47:942633433,23:59:47:942775701,142268
23:59:47:942775897,23:59:47:942918929,143032
23:59:47:942919112,23:59:47:943061675,142563
23:59:47:943061843,23:59:47:943205192,143349
23:59:47:943205353,23:59:47:943347565,142212
23:59:47:943347735,23:59:47:943491194,143459
23:59:47:943491368,23:59:47:943634814,143446
23:59:47:943634992,23:59:47:943789242,154250
23:59:47:943789406,23:59:47:943932814,143408
23:59:47:943932997,23:59:47:944074074,141077
23:59:47:944074241,23:59:47:944218765,144524
23:59:47:944218929,23:59:47:944361097,142168
23:59:47:944361266,23:59:47:944504256,142990
23:59:47:944504426,23:59:47:944648098,143672
23:59:47:944648293,23:59:47:944790576,142283
23:59:47:944790735,23:59:47:944933252,142517
23:59:47:944933411,23:59:47:945076274,142863
23:59:47:945076441,23:59:47:945219436,142995
23:59:47:945219604,23:59:47:945362406,142802
23:59:47:945362581,23:59:47:945505195,142614
23:59:47:945505355,23:59:47:945666053,160698
23:59:47:945666231,23:59:47:945818281,152050
23:59:47:945818495,23:59:47:945973231,154736
23:59:47:945973403,23:59:47:946116194,142791
23:59:47:946116361,23:59:47:946259221,142860
23:59:47:946259393,23:59:47:946404301,144908
23:59:47:946404469,23:59:47:946558109,153640
23:59:47:946558275,23:59:47:946702081,143806
23:59:47:946702283,23:59:47:946858278,155995
23:59:47:946858431,23:59:47:947000875,142444
23:59:47:947001024,23:59:47:947143507,142483
23:59:47:947143656,23:59:47:947286441,142785
23:59:47:947286574,23:59:47:947429592,143018
23:59:47:947429748,23:59:47:947585503,155755
23:59:47:947585669,23:59:47:947729009,143340
23:59:47:947729190,23:59:47:947872032,142842
23:59:47:947872174,23:59:47:948011772,139598
23:59:47:948011953,23:59:47:948165133,153180
23:59:47:948165265,23:59:47:948316325,151060
23:59:47:948316489,23:59:47:948468118,151629
23:59:47:948468292,23:59:47:948650591,182299
23:59:47:948650837,23:59:47:948795240,144403
23:59:47:948795409,23:59:47:948950846,155437
23:59:47:948950989,23:59:47:949093476,142487
23:59:47:949093638,23:59:47:949236579,142941
23:59:47:949236748,23:59:47:949379702,142954
23:59:47:949379865,23:59:47:949522781,142916
23:59:47:949522940,23:59:47:949666006,143066
23:59:47:949666165,23:59:47:949808306,142141
23:59:47:949808462,23:59:47:949952179,143717
23:59:47:949952335,23:59:47:950094458,142123
23:59:47:950094605,23:59:47:950237240,142635
23:59:47:950237398,23:59:47:950380242,142844
23:59:47:950380416,23:59:47:950524027,143611
23:59:47:950524192,23:59:47:950667136,142944
23:59:47:950667338,23:59:47:950822656,155318
23:59:47:950822849,23:59:47:950965616,142767
23:59:47:950965739,23:59:47:951109257,143518
23:59:47:951109423,23:59:47:951251508,142085
23:59:47:951251629,23:59:47:951394547,142918
23:59:47:951394696,23:59:47:951537876,143180
23:59:47:951538042,23:59:47:951681010,142968
23:59:47:951681193,23:59:47:951823148,141955
23:59:47:951823320,23:59:47:951966198,142878
23:59:47:951966365,23:59:47:952109662,143297
23:59:47:952109825,23:59:47:952252444,142619
23:59:47:952252617,23:59:47:952395157,142540
23:59:47:952395319,23:59:47:952538311,142992
23:59:47:952538476,23:59:47:952681738,143262
23:59:47:952681912,23:59:47:952824577,142665
23:59:47:952824760,23:59:47:952967272,142512
23:59:47:952967445,23:59:47:953108527,141082
23:59:47:953108706,23:59:47:953253617,144911
23:59:47:953253788,23:59:47:953397902,144114
23:59:47:953398059,23:59:47:953550688,152629
23:59:47:953550852,23:59:47:953696551,145699
23:59:47:953696746,23:59:47:953851657,154911
23:59:47:953851806,23:59:47:953994728,142922
23:59:47:953994868,23:59:47:954137419,142551
23:59:47:954137569,23:59:47:954280894,143325
23:59:47:954281035,23:59:47:954423207,142172
23:59:47:954423373,23:59:47:954566456,143083
23:59:47:954566630,23:59:47:954710066,143436
23:59:47:954710263,23:59:47:954852950,142687
23:59:47:954853132,23:59:47:954995552,142420
23:59:47:954995696,23:59:47:955155373,159677
23:59:47:955155513,23:59:47:955304540,149027
23:59:47:955304691,23:59:47:955447613,142922
23:59:47:955447756,23:59:47:955590129,142373
23:59:47:955590297,23:59:47:955747864,157567
23:59:47:955748098,23:59:47:955892650,144552
23:59:47:955892837,23:59:47:956035422,142585
23:59:47:956035563,23:59:47:956178531,142968
23:59:47:956178673,23:59:47:956322300,143627
23:59:47:956322442,23:59:47:956464399,141957
23:59:47:956464551,23:59:47:956607464,142913
23:59:47:956607613,23:59:47:956750596,142983
23:59:47:956750785,23:59:47:956893702,142917
23:59:47:956893868,23:59:47:957036349,142481
23:59:47:957036525,23:59:47:957177920,141395
23:59:47:957178069,23:59:47:957322570,144501
23:59:47:957322714,23:59:47:957466179,143465
23:59:47:957466328,23:59:47:957608377,142049
23:59:47:957608518,23:59:47:957751720,143202
23:59:47:957751854,23:59:47:957909859,158005
23:59:47:957910048,23:59:47:958063587,153539
23:59:47:958063742,23:59:47:958206190,142448
23:59:47:958206347,23:59:47:958347614,141267
23:59:47:958347771,23:59:47:958492534,144763
23:59:47:958492690,23:59:47:958635908,143218
23:59:47:958636094,23:59:47:958791205,155111
23:59:47:958791369,23:59:47:958934355,142986
23:59:47:958934518,23:59:47:959077696,143178
23:59:47:959077861,23:59:47:959221014,143153
23:59:47:959221181,23:59:47:959362136,140955
23:59:47:959362296,23:59:47:959507051,144755
23:59:47:959507208,23:59:47:959650210,143002
23:59:47:959650394,23:59:47:959805985,155591
23:59:47:959806159,23:59:47:959948960,142801
23:59:47:959949131,23:59:47:960091761,142630
23:59:47:960091932,23:59:47:960233725,141793
23:59:47:960233906,23:59:47:960378792,144886
23:59:47:960378972,23:59:47:960521257,142285
23:59:47:960521416,23:59:47:960677576,156160
23:59:47:960677750,23:59:47:960833206,155456
23:59:47:960833397,23:59:47:960976375,142978
23:59:47:960976523,23:59:47:961131937,155414
23:59:47:961132086,23:59:47:961286411,154325
23:59:47:961286551,23:59:47:961430966,144415
23:59:47:961431107,23:59:47:961574565,143458
23:59:47:961574730,23:59:47:961717704,142974
23:59:47:961717876,23:59:47:961873230,155354
23:59:47:961873393,23:59:47:962016084,142691
23:59:47:962016248,23:59:47:962159044,142796
23:59:47:962159176,23:59:47:962298455,139279
23:59:47:962298603,23:59:47:962445109,146506
23:59:47:962445256,23:59:47:962583904,138648
23:59:47:962584051,23:59:47:962728960,144909
23:59:47:962729204,23:59:47:962873164,143960
23:59:47:962873330,23:59:47:963016130,142800
23:59:47:963016287,23:59:47:963159885,143598
23:59:47:963160023,23:59:47:963303163,143140
23:59:47:963303291,23:59:47:963445652,142361
23:59:47:963445843,23:59:47:963587849,142006
23:59:47:963588010,23:59:47:963732181,144171
23:59:47:963732360,23:59:47:963874680,142320
23:59:47:963874842,23:59:47:964017144,142302
23:59:47:964017293,23:59:47:964160332,143039
23:59:47:964160490,23:59:47:964303240,142750
23:59:47:964303397,23:59:47:964446581,143184
23:59:47:964446738,23:59:47:964589108,142370
23:59:47:964589275,23:59:47:964733454,144179
23:59:47:964733640,23:59:47:964888597,154957
23:59:47:964888735,23:59:47:965031700,142965
23:59:47:965031842,23:59:47:965174446,142604
23:59:47:965174584,23:59:47:965317352,142768
23:59:47:965317495,23:59:47:965460369,142874
23:59:47:965460506,23:59:47:965603500,142994
23:59:47:965603657,23:59:47:965747008,143351
23:59:47:965747174,23:59:47:965889332,142158
23:59:47:965889488,23:59:47:966032175,142687
23:59:47:966032332,23:59:47:966175616,143284
23:59:47:966175772,23:59:47:966318279,142507
23:59:47:966318445,23:59:47:966460803,142358
23:59:47:966460968,23:59:47:966604155,143187
23:59:47:966604303,23:59:47:966747842,143539
23:59:47:966748025,23:59:47:966890446,142421
23:59:47:966890621,23:59:47:967033185,142564
23:59:47:967033350,23:59:47:967175000,141650
23:59:47:967175159,23:59:47:967320627,145468
23:59:47:967320772,23:59:47:967462054,141282
23:59:47:967462213,23:59:47:967605169,142956
23:59:47:967605334,23:59:47:967749062,143728
23:59:47:967749260,23:59:47:967905304,156044
23:59:47:967905452,23:59:47:968060355,154903
23:59:47:968060502,23:59:47:968203311,142809
23:59:47:968203461,23:59:47:968346665,143204
23:59:47:968346804,23:59:47:968489675,142871
23:59:47:968489824,23:59:47:968632719,142895
23:59:47:968632868,23:59:47:968788491,155623
23:59:47:968788657,23:59:47:968931023,142366
23:59:47:968931188,23:59:47:969074450,143262
23:59:47:969074606,23:59:47:969217464,142858
23:59:47:969217637,23:59:47:969360041,142404
23:59:47:969360195,23:59:47:969503443,143248
23:59:47:969503614,23:59:47:969647359,143745
23:59:47:969647556,23:59:47:969798844,151288
23:59:47:969798988,23:59:47:969945433,146445
23:59:47:969945575,23:59:47:970088848,143273
23:59:47:970088995,23:59:47:970231716,142721
23:59:47:970231856,23:59:47:970373497,141641
23:59:47:970373639,23:59:47:970517213,143574
23:59:47:970517373,23:59:47:970660923,143550
23:59:47:970661124,23:59:47:970816506,155382
23:59:47:970816669,23:59:47:970959332,142663
23:59:47:970959507,23:59:47:971102658,143151
23:59:47:971102805,23:59:47:971245364,142559
23:59:47:971245506,23:59:47:971389186,143680
23:59:47:971389333,23:59:47:971531575,142242
23:59:47:971531709,23:59:47:971674448,142739
23:59:47:971674632,23:59:47:971816897,142265
23:59:47:971817095,23:59:47:971960468,143373
23:59:47:971960634,23:59:47:972103769,143135
23:59:47:972103948,23:59:47:972246271,142323
23:59:47:972246408,23:59:47:972388362,141954
23:59:47:972388506,23:59:47:972532833,144327
23:59:47:972532971,23:59:47:972676349,143378
23:59:47:972676549,23:59:47:972831125,154576
23:59:47:972831291,23:59:47:972974141,142850
23:59:47:972974316,23:59:47:973118139,143823
23:59:47:973118298,23:59:47:973259888,141590
23:59:47:973260043,23:59:47:973403075,143032
23:59:47:973403247,23:59:47:973546068,142821
23:59:47:973546231,23:59:47:973690273,144042
23:59:47:973690457,23:59:47:973845069,154612
23:59:47:973845245,23:59:47:973988041,142796
23:59:47:973988203,23:59:47:974130810,142607
23:59:47:974130975,23:59:47:974275116,144141
23:59:47:974275268,23:59:47:974417036,141768
23:59:47:974417198,23:59:47:974558757,141559
23:59:47:974558919,23:59:47:974704111,145192
23:59:47:974704294,23:59:47:974846551,142257
23:59:47:974846726,23:59:47:974989276,142550
23:59:47:974989439,23:59:47:975130509,141070
23:59:47:975130681,23:59:47:975275061,144380
23:59:47:975275232,23:59:47:975418435,143203
23:59:47:975418607,23:59:47:975561020,142413
23:59:47:975561176,23:59:47:975705657,144481
23:59:47:975705859,23:59:47:975860367,154508
23:59:47:975860520,23:59:47:976003772,143252
23:59:47:976003922,23:59:47:976196715,192793
23:59:47:976196875,23:59:47:976354529,157654
23:59:47:976354698,23:59:47:976497155,142457
23:59:47:976497326,23:59:47:976641147,143821
