Start - HH:MM:SS:NANOSECONDS,     End - HH:MM:SS:NANOSECONDS,     Difference in NANOSECONDS
23:47:24:059849576,     23:47:24:060020494,     170918
23:47:24:060020643,     23:47:24:060182726,     162083
23:47:24:060182881,     23:47:24:060362750,     179869
23:47:24:060362898,     23:47:24:060533346,     170448
23:47:24:060533515,     23:47:24:060704831,     171316
23:47:24:060705000,     23:47:24:060875664,     170664
23:47:24:060875827,     23:47:24:061047067,     171240
23:47:24:061047253,     23:47:24:061218155,     170902
23:47:24:061218312,     23:47:24:061388690,     170378
23:47:24:061388849,     23:47:24:061560278,     171429
23:47:24:061560433,     23:47:24:061731009,     170576
23:47:24:061731169,     23:47:24:061901468,     170299
23:47:24:061901617,     23:47:24:062072446,     170829
23:47:24:062072595,     23:47:24:062243815,     171220
23:47:24:062243973,     23:47:24:062406046,     162073
23:47:24:062406201,     23:47:24:062576763,     170562
23:47:24:062576918,     23:47:24:062748387,     171469
23:47:24:062748544,     23:47:24:062918856,     170312
23:47:24:062919014,     23:47:24:063079179,     160165
23:47:24:063079328,     23:47:24:063241768,     162440
23:47:24:063241927,     23:47:24:063395433,     153506
23:47:24:063395585,     23:47:24:063566434,     170849
23:47:24:063566583,     23:47:24:063729735,     163152
23:47:24:063729928,     23:47:24:063899799,     169871
23:47:24:063899977,     23:47:24:064070667,     170690
23:47:24:064070841,     23:47:24:064233212,     162371
23:47:24:064233373,     23:47:24:064404454,     171081
23:47:24:064404615,     23:47:24:064556778,     152163
23:47:24:064556940,     23:47:24:064709571,     152631
23:47:24:064709725,     23:47:24:064862446,     152721
23:47:24:064862616,     23:47:24:065015890,     153274
23:47:24:065016045,     23:47:24:065168773,     152728
23:47:24:065168926,     23:47:24:065321940,     153014
23:47:24:065322100,     23:47:24:065474867,     152767
23:47:24:065475036,     23:47:24:065629171,     154135
23:47:24:065629366,     23:47:24:065780722,     151356
23:47:24:065780883,     23:47:24:065933297,     152414
23:47:24:065933446,     23:47:24:066086379,     152933
23:47:24:066086536,     23:47:24:066239812,     153276
23:47:24:066239969,     23:47:24:066392677,     152708
23:47:24:066392828,     23:47:24:066545416,     152588
23:47:24:066545594,     23:47:24:066698983,     153389
23:47:24:066699167,     23:47:24:066851914,     152747
23:47:24:066852086,     23:47:24:067004648,     152562
23:47:24:067004812,     23:47:24:067157674,     152862
23:47:24:067157834,     23:47:24:067310927,     153093
23:47:24:067311092,     23:47:24:067464338,     153246
23:47:24:067464493,     23:47:24:067616341,     151848
23:47:24:067616483,     23:47:24:067770216,     153733
23:47:24:067770399,     23:47:24:067922813,     152414
23:47:24:067922993,     23:47:24:068075788,     152795
23:47:24:068075946,     23:47:24:068228750,     152804
23:47:24:068228923,     23:47:24:068381669,     152746
23:47:24:068381824,     23:47:24:068534111,     152287
23:47:24:068534253,     23:47:24:068687917,     153664
23:47:24:068688073,     23:47:24:068840447,     152374
23:47:24:068840611,     23:47:24:068993244,     152633
23:47:24:068993396,     23:47:24:069146380,     152984
23:47:24:069146531,     23:47:24:069299696,     153165
23:47:24:069299861,     23:47:24:069452711,     152850
23:47:24:069452873,     23:47:24:069605680,     152807
23:47:24:069605847,     23:47:24:069758648,     152801
23:47:24:069758803,     23:47:24:069912200,     153397
23:47:24:069912357,     23:47:24:070064889,     152532
23:47:24:070065041,     23:47:24:070217691,     152650
23:47:24:070217843,     23:47:24:070370716,     152873
23:47:24:070370870,     23:47:24:070523987,     153117
23:47:24:070524153,     23:47:24:070676945,     152792
23:47:24:070677125,     23:47:24:070829392,     152267
23:47:24:070829548,     23:47:24:070982388,     152840
23:47:24:070982555,     23:47:24:071135869,     153314
23:47:24:071136023,     23:47:24:071288829,     152806
23:47:24:071288984,     23:47:24:071441317,     152333
23:47:24:071441466,     23:47:24:071594747,     153281
23:47:24:071594890,     23:47:24:071748653,     153763
23:47:24:071748834,     23:47:24:071900622,     151788
23:47:24:071900793,     23:47:24:072053763,     152970
23:47:24:072053925,     23:47:24:072206783,     152858
23:47:24:072206949,     23:47:24:072359885,     152936
23:47:24:072360048,     23:47:24:072513231,     153183
23:47:24:072513397,     23:47:24:072666283,     152886
23:47:24:072666445,     23:47:24:072819054,     152609
23:47:24:072819210,     23:47:24:072971609,     152399
23:47:24:072971769,     23:47:24:073124335,     152566
23:47:24:073124497,     23:47:24:073278312,     153815
23:47:24:073278487,     23:47:24:073431257,     152770
23:47:24:073431426,     23:47:24:073584044,     152618
23:47:24:073584197,     23:47:24:073737041,     152844
23:47:24:073737206,     23:47:24:073889600,     152394
23:47:24:073889761,     23:47:24:074042794,     153033
23:47:24:074042958,     23:47:24:074196027,     153069
23:47:24:074196179,     23:47:24:074348859,     152680
23:47:24:074349022,     23:47:24:074501540,     152518
23:47:24:074501697,     23:47:24:074654780,     153083
23:47:24:074654939,     23:47:24:074808245,     153306
23:47:24:074808408,     23:47:24:074960334,     151926
23:47:24:074960481,     23:47:24:075113329,     152848
23:47:24:075113475,     23:47:24:075266062,     152587
23:47:24:075266214,     23:47:24:075419482,     153268
23:47:24:075419635,     23:47:24:075572334,     152699
23:47:24:075572482,     23:47:24:075725994,     153512
23:47:24:075726177,     23:47:24:075879047,     152870
23:47:24:075879213,     23:47:24:076032375,     153162
23:47:24:076032530,     23:47:24:076184597,     152067
23:47:24:076184752,     23:47:24:076337634,     152882
23:47:24:076337796,     23:47:24:076490800,     153004
23:47:24:076490977,     23:47:24:076644158,     153181
23:47:24:076644323,     23:47:24:076796419,     152096
23:47:24:076796580,     23:47:24:076949561,     152981
23:47:24:076949715,     23:47:24:077111350,     161635
23:47:24:077111506,     23:47:24:077264961,     153455
23:47:24:077265112,     23:47:24:077417379,     152267
23:47:24:077417541,     23:47:24:077570287,     152746
23:47:24:077570449,     23:47:24:077723941,     153492
23:47:24:077724113,     23:47:24:077877146,     153033
23:47:24:077877266,     23:47:24:078029743,     152477
23:47:24:078029912,     23:47:24:078182769,     152857
23:47:24:078182937,     23:47:24:078335644,     152707
23:47:24:078335801,     23:47:24:078488941,     153140
23:47:24:078489116,     23:47:24:078641581,     152465
23:47:24:078641753,     23:47:24:078794379,     152626
23:47:24:078794530,     23:47:24:078938524,     143994
23:47:24:078938691,     23:47:24:079091995,     153304
23:47:24:079092164,     23:47:24:079244712,     152548
23:47:24:079244878,     23:47:24:079397939,     153061
23:47:24:079398095,     23:47:24:079550842,     152747
23:47:24:079551008,     23:47:24:079704102,     153094
23:47:24:079704260,     23:47:24:079856289,     152029
23:47:24:079856438,     23:47:24:080009588,     153150
23:47:24:080009736,     23:47:24:080162416,     152680
23:47:24:080162578,     23:47:24:080315610,     153032
23:47:24:080315766,     23:47:24:080468000,     152234
23:47:24:080468162,     23:47:24:080621359,     153197
23:47:24:080621514,     23:47:24:080775189,     153675
23:47:24:080775374,     23:47:24:080927721,     152347
23:47:24:080927903,     23:47:24:081080821,     152918
23:47:24:081080975,     23:47:24:081233469,     152494
23:47:24:081233630,     23:47:24:081386465,     152835
23:47:24:081386620,     23:47:24:081539482,     152862
23:47:24:081539644,     23:47:24:081692632,     152988
23:47:24:081692801,     23:47:24:081845284,     152483
23:47:24:081845448,     23:47:24:081998844,     153396
23:47:24:081999013,     23:47:24:082160246,     161233
23:47:24:082160412,     23:47:24:082314065,     153653
23:47:24:082314221,     23:47:24:082466637,     152416
23:47:24:082466797,     23:47:24:082619489,     152692
23:47:24:082619645,     23:47:24:082772871,     153226
23:47:24:082773041,     23:47:24:082925315,     152274
23:47:24:082925474,     23:47:24:083078265,     152791
23:47:24:083078413,     23:47:24:083231571,     153158
23:47:24:083231720,     23:47:24:083384648,     152928
23:47:24:083384802,     23:47:24:083537378,     152576
23:47:24:083537526,     23:47:24:083690505,     152979
23:47:24:083690683,     23:47:24:083843812,     153129
23:47:24:083843973,     23:47:24:083997125,     153152
23:47:24:083997294,     23:47:24:084149252,     151958
23:47:24:084149408,     23:47:24:084320884,     171476
23:47:24:084321052,     23:47:24:084473670,     152618
23:47:24:084473832,     23:47:24:084628516,     154684
23:47:24:084628715,     23:47:24:084780249,     151534
23:47:24:084780411,     23:47:24:084932550,     152139
23:47:24:084932704,     23:47:24:085085697,     152993
23:47:24:085085865,     23:47:24:085239093,     153228
23:47:24:085239263,     23:47:24:085391399,     152136
23:47:24:085391556,     23:47:24:085544615,     153059
23:47:24:085544787,     23:47:24:085697808,     153021
23:47:24:085697974,     23:47:24:085850618,     152644
23:47:24:085850773,     23:47:24:086003218,     152445
23:47:24:086003375,     23:47:24:086156267,     152892
23:47:24:086156435,     23:47:24:086309743,     153308
23:47:24:086309892,     23:47:24:086462526,     152634
23:47:24:086462675,     23:47:24:086615281,     152606
23:47:24:086615430,     23:47:24:086768467,     153037
23:47:24:086768640,     23:47:24:086921866,     153226
23:47:24:086922026,     23:47:24:087074991,     152965
23:47:24:087075154,     23:47:24:087227485,     152331
23:47:24:087227641,     23:47:24:087380863,     153222
23:47:24:087381025,     23:47:24:087533700,     152675
23:47:24:087533862,     23:47:24:087687080,     153218
23:47:24:087687195,     23:47:24:087838467,     151272
23:47:24:087838623,     23:47:24:087992387,     153764
23:47:24:087992531,     23:47:24:088145709,     153178
23:47:24:088145863,     23:47:24:088307963,     162100
23:47:24:088308126,     23:47:24:088460815,     152689
23:47:24:088460973,     23:47:24:088613605,     152632
23:47:24:088613768,     23:47:24:088766688,     152920
23:47:24:088766858,     23:47:24:088919629,     152771
23:47:24:088919779,     23:47:24:089071404,     151625
23:47:24:089071556,     23:47:24:089225399,     153843
23:47:24:089225557,     23:47:24:089378337,     152780
23:47:24:089378498,     23:47:24:089531863,     153365
23:47:24:089532019,     23:47:24:089684862,     152843
23:47:24:089685056,     23:47:24:089837670,     152614
23:47:24:089837831,     23:47:24:089990746,     152915
23:47:24:089990913,     23:47:24:090143856,     152943
23:47:24:090144030,     23:47:24:090296574,     152544
23:47:24:090296731,     23:47:24:090449331,     152600
23:47:24:090449483,     23:47:24:090602643,     153160
23:47:24:090602793,     23:47:24:090755513,     152720
23:47:24:090755685,     23:47:24:090908820,     153135
23:47:24:090908980,     23:47:24:091061619,     152639
23:47:24:091061776,     23:47:24:091214734,     152958
23:47:24:091214901,     23:47:24:091367944,     153043
23:47:24:091368115,     23:47:24:091520906,     152791
23:47:24:091521067,     23:47:24:091673594,     152527
23:47:24:091673762,     23:47:24:091826363,     152601
23:47:24:091826520,     23:47:24:091979475,     152955
23:47:24:091979639,     23:47:24:092132145,     152506
23:47:24:092132309,     23:47:24:092285266,     152957
23:47:24:092285424,     23:47:24:092438626,     153202
23:47:24:092438776,     23:47:24:092591967,     153191
23:47:24:092592117,     23:47:24:092744795,     152678
23:47:24:092744966,     23:47:24:092897640,     152674
23:47:24:092897800,     23:47:24:093050319,     152519
23:47:24:093050475,     23:47:24:093203833,     153358
23:47:24:093203989,     23:47:24:093356519,     152530
23:47:24:093356698,     23:47:24:093509643,     152945
23:47:24:093509812,     23:47:24:093663685,     153873
23:47:24:093663837,     23:47:24:093815498,     151661
23:47:24:093815649,     23:47:24:093968178,     152529
23:47:24:093968327,     23:47:24:094121266,     152939
23:47:24:094121415,     23:47:24:094273374,     151959
23:47:24:094273542,     23:47:24:094418567,     145025
23:47:24:094418716,     23:47:24:094571281,     152565
23:47:24:094571431,     23:47:24:094725191,     153760
23:47:24:094725370,     23:47:24:094877648,     152278
23:47:24:094877821,     23:47:24:095030836,     153015
23:47:24:095031006,     23:47:24:095183641,     152635
23:47:24:095183795,     23:47:24:095336519,     152724
23:47:24:095336673,     23:47:24:095489464,     152791
23:47:24:095489624,     23:47:24:095642635,     153011
23:47:24:095642793,     23:47:24:095795935,     153142
23:47:24:095796102,     23:47:24:095948564,     152462
23:47:24:095948726,     23:47:24:096101359,     152633
23:47:24:096101511,     23:47:24:096254760,     153249
23:47:24:096254918,     23:47:24:096407479,     152561
23:47:24:096407629,     23:47:24:096560551,     152922
23:47:24:096560706,     23:47:24:096713891,     153185
23:47:24:096714051,     23:47:24:096866954,     152903
23:47:24:096867108,     23:47:24:097019270,     152162
23:47:24:097019435,     23:47:24:097172085,     152650
23:47:24:097172247,     23:47:24:097325268,     153021
23:47:24:097325424,     23:47:24:097478271,     152847
23:47:24:097478423,     23:47:24:097632018,     153595
23:47:24:097632208,     23:47:24:097784492,     152284
23:47:24:097784656,     23:47:24:097937798,     153142
23:47:24:097937970,     23:47:24:098091089,     153119
23:47:24:098091242,     23:47:24:098242761,     151519
23:47:24:098242918,     23:47:24:098396546,     153628
23:47:24:098396698,     23:47:24:098549625,     152927
23:47:24:098549794,     23:47:24:098703189,     153395
23:47:24:098703362,     23:47:24:098855317,     151955
23:47:24:098855479,     23:47:24:099008176,     152697
23:47:24:099008335,     23:47:24:099161529,     153194
23:47:24:099161691,     23:47:24:099314864,     153173
23:47:24:099315028,     23:47:24:099466011,     150983
23:47:24:099466176,     23:47:24:099611552,     145376
23:47:24:099611715,     23:47:24:099764620,     152905
23:47:24:099764784,     23:47:24:099917744,     152960
23:47:24:099917895,     23:47:24:100070516,     152621
23:47:24:100070669,     23:47:24:100223386,     152717
23:47:24:100223542,     23:47:24:100376304,     152762
23:47:24:100376468,     23:47:24:100529518,     153050
23:47:24:100529704,     23:47:24:100682888,     153184
23:47:24:100683080,     23:47:24:100835542,     152462
23:47:24:100835706,     23:47:24:100988866,     153160
23:47:24:100989032,     23:47:24:101141473,     152441
23:47:24:101141622,     23:47:24:101294634,     153012
23:47:24:101294815,     23:47:24:101447499,     152684
