Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:00:22:660466469,00:00:22:660609655,143186
00:00:22:660609828,00:00:22:660752182,142354
00:00:22:660752343,00:00:22:660895278,142935
00:00:22:660895451,00:00:22:661038390,142939
00:00:22:661038579,00:00:22:661181503,142924
00:00:22:661181627,00:00:22:661324010,142383
00:00:22:661324168,00:00:22:661466859,142691
00:00:22:661467010,00:00:22:661609789,142779
00:00:22:661609956,00:00:22:661755180,145224
00:00:22:661755366,00:00:22:661909323,153957
00:00:22:661909493,00:00:22:662052247,142754
00:00:22:662052416,00:00:22:662195351,142935
00:00:22:662195521,00:00:22:662338533,143012
00:00:22:662338656,00:00:22:662481169,142513
00:00:22:662481323,00:00:22:662627354,146031
00:00:22:662627530,00:00:22:662780738,153208
00:00:22:662780911,00:00:22:662922934,142023
00:00:22:662923116,00:00:22:663065832,142716
00:00:22:663066005,00:00:22:663209162,143157
00:00:22:663209318,00:00:22:663352039,142721
00:00:22:663352211,00:00:22:663495196,142985
00:00:22:663495361,00:00:22:663638436,143075
00:00:22:663638588,00:00:22:663794489,155901
00:00:22:663794680,00:00:22:663937742,143062
00:00:22:663937910,00:00:22:664093365,155455
00:00:22:664093537,00:00:22:664236270,142733
00:00:22:664236395,00:00:22:664377679,141284
00:00:22:664377841,00:00:22:664522343,144502
00:00:22:664522519,00:00:22:664673884,151365
00:00:22:664674014,00:00:22:664820642,146628
00:00:22:664820793,00:00:22:664963967,143174
00:00:22:664964128,00:00:22:665106997,142869
00:00:22:665107153,00:00:22:665250159,143006
00:00:22:665250315,00:00:22:665393403,143088
00:00:22:665393557,00:00:22:665535846,142289
00:00:22:665536009,00:00:22:665679210,143201
00:00:22:665679375,00:00:22:665822277,142902
00:00:22:665822434,00:00:22:665964988,142554
00:00:22:665965147,00:00:22:666107895,142748
00:00:22:666108051,00:00:22:666250904,142853
00:00:22:666251066,00:00:22:666394147,143081
00:00:22:666394308,00:00:22:666536942,142634
00:00:22:666537093,00:00:22:666680336,143243
00:00:22:666680519,00:00:22:666823276,142757
00:00:22:666823439,00:00:22:666965828,142389
00:00:22:666966000,00:00:22:667109058,143058
00:00:22:667109215,00:00:22:667252066,142851
00:00:22:667252223,00:00:22:667394926,142703
00:00:22:667395091,00:00:22:667538364,143273
00:00:22:667538531,00:00:22:667681454,142923
00:00:22:667681617,00:00:22:667824232,142615
00:00:22:667824392,00:00:22:667967252,142860
00:00:22:667967420,00:00:22:668123152,155732
00:00:22:668123319,00:00:22:668266514,143195
00:00:22:668266681,00:00:22:668420142,153461
00:00:22:668420304,00:00:22:668568957,148653
00:00:22:668569128,00:00:22:668722997,153869
00:00:22:668723186,00:00:22:668877363,154177
00:00:22:668877565,00:00:22:669020428,142863
00:00:22:669020587,00:00:22:669176220,155633
00:00:22:669176382,00:00:22:669319540,143158
00:00:22:669319698,00:00:22:669462272,142574
00:00:22:669462439,00:00:22:669605180,142741
00:00:22:669605343,00:00:22:669748005,142662
00:00:22:669748175,00:00:22:669891226,143051
00:00:22:669891382,00:00:22:670035250,143868
00:00:22:670035404,00:00:22:670190406,155002
00:00:22:670190562,00:00:22:670333250,142688
00:00:22:670333382,00:00:22:670476533,143151
00:00:22:670476676,00:00:22:670619219,142543
00:00:22:670619385,00:00:22:670762935,143550
00:00:22:670763110,00:00:22:670918058,154948
00:00:22:670918223,00:00:22:671061498,143275
00:00:22:671061670,00:00:22:671217175,155505
00:00:22:671217326,00:00:22:671358336,141010
00:00:22:671358491,00:00:22:671502982,144491
00:00:22:671503148,00:00:22:671647149,144001
00:00:22:671647331,00:00:22:671801862,154531
00:00:22:671802017,00:00:22:671949442,147425
00:00:22:671949618,00:00:22:672101170,151552
00:00:22:672101337,00:00:22:672244043,142706
00:00:22:672244208,00:00:22:672387033,142825
00:00:22:672387187,00:00:22:672529822,142635
00:00:22:672529973,00:00:22:672673731,143758
00:00:22:672673904,00:00:22:672829524,155620
00:00:22:672829691,00:00:22:672972261,142570
00:00:22:672972421,00:00:22:673115585,143164
00:00:22:673115749,00:00:22:673258284,142535
00:00:22:673258451,00:00:22:673401631,143180
00:00:22:673401798,00:00:22:673543878,142080
00:00:22:673544041,00:00:22:673687057,143016
00:00:22:673687213,00:00:22:673830029,142816
00:00:22:673830196,00:00:22:673973416,143220
00:00:22:673973598,00:00:22:674116138,142540
00:00:22:674116269,00:00:22:674259203,142934
00:00:22:674259335,00:00:22:674402247,142912
00:00:22:674402384,00:00:22:674558383,155999
00:00:22:674558564,00:00:22:674701103,142539
00:00:22:674701262,00:00:22:674843842,142580
00:00:22:674844005,00:00:22:674986813,142808
00:00:22:674986986,00:00:22:675130481,143495
00:00:22:675130648,00:00:22:675286522,155874
00:00:22:675286642,00:00:22:675427724,141082
00:00:22:675427892,00:00:22:675574121,146229
00:00:22:675574305,00:00:22:675729433,155128
00:00:22:675729620,00:00:22:675883942,154322
00:00:22:675884109,00:00:22:676027035,142926
00:00:22:676027206,00:00:22:676169998,142792
00:00:22:676170163,00:00:22:676313475,143312
00:00:22:676313655,00:00:22:676481923,168268
00:00:22:676482087,00:00:22:676626308,144221
00:00:22:676626472,00:00:22:676781536,155064
00:00:22:676781716,00:00:22:676924404,142688
00:00:22:676924536,00:00:22:677067385,142849
00:00:22:677067554,00:00:22:677209272,141718
00:00:22:677209438,00:00:22:677353699,144261
00:00:22:677353875,00:00:22:677496590,142715
00:00:22:677496765,00:00:22:677639229,142464
00:00:22:677639396,00:00:22:677781963,142567
00:00:22:677782151,00:00:22:677925173,143022
00:00:22:677925345,00:00:22:678068330,142985
00:00:22:678068460,00:00:22:678211150,142690
00:00:22:678211329,00:00:22:678354402,143073
00:00:22:678354572,00:00:22:678497329,142757
00:00:22:678497507,00:00:22:678640590,143083
00:00:22:678640774,00:00:22:678782804,142030
00:00:22:678782972,00:00:22:678925772,142800
00:00:22:678925933,00:00:22:679068936,143003
00:00:22:679069112,00:00:22:679211958,142846
00:00:22:679212124,00:00:22:679354809,142685
00:00:22:679354974,00:00:22:679498048,143074
00:00:22:679498206,00:00:22:679641277,143071
00:00:22:679641468,00:00:22:679804939,163471
00:00:22:679805105,00:00:22:679951257,146152
00:00:22:679951413,00:00:22:680095671,144258
00:00:22:680095823,00:00:22:680238929,143106
00:00:22:680239091,00:00:22:680382084,142993
00:00:22:680382248,00:00:22:680524913,142665
00:00:22:680525067,00:00:22:680667681,142614
00:00:22:680667870,00:00:22:680811305,143435
00:00:22:680811482,00:00:22:680954021,142539
00:00:22:680954177,00:00:22:681097146,142969
00:00:22:681097308,00:00:22:681240066,142758
00:00:22:681240228,00:00:22:681383156,142928
00:00:22:681383323,00:00:22:681526806,143483
00:00:22:681526962,00:00:22:681669529,142567
00:00:22:681669702,00:00:22:681812161,142459
00:00:22:681812332,00:00:22:681955262,142930
00:00:22:681955437,00:00:22:682097877,142440
00:00:22:682098038,00:00:22:682241073,143035
00:00:22:682241238,00:00:22:682384138,142900
00:00:22:682384296,00:00:22:682529383,145087
00:00:22:682529564,00:00:22:682684071,154507
00:00:22:682684261,00:00:22:682839225,154964
00:00:22:682839405,00:00:22:682982483,143078
00:00:22:682982652,00:00:22:683125226,142574
00:00:22:683125386,00:00:22:683268462,143076
00:00:22:683268623,00:00:22:683411163,142540
00:00:22:683411334,00:00:22:683554027,142693
00:00:22:683554197,00:00:22:683697518,143321
00:00:22:683697693,00:00:22:683840082,142389
00:00:22:683840249,00:00:22:683983007,142758
00:00:22:683983170,00:00:22:684125155,141985
00:00:22:684125317,00:00:22:684268896,143579
00:00:22:684269062,00:00:22:684411979,142917
00:00:22:684412154,00:00:22:684554859,142705
00:00:22:684555015,00:00:22:684698628,143613
00:00:22:684698789,00:00:22:684841542,142753
00:00:22:684841718,00:00:22:684984040,142322
00:00:22:684984203,00:00:22:685127209,143006
00:00:22:685127341,00:00:22:685270060,142719
00:00:22:685270188,00:00:22:685413089,142901
00:00:22:685413260,00:00:22:685556145,142885
00:00:22:685556317,00:00:22:685699172,142855
00:00:22:685699333,00:00:22:685841796,142463
00:00:22:685841956,00:00:22:685984904,142948
00:00:22:685985075,00:00:22:686128019,142944
00:00:22:686128180,00:00:22:686270755,142575
00:00:22:686270918,00:00:22:686413768,142850
00:00:22:686413926,00:00:22:686556748,142822
00:00:22:686556910,00:00:22:686700494,143584
00:00:22:686700658,00:00:22:686856045,155387
00:00:22:686856208,00:00:22:686998795,142587
00:00:22:686998949,00:00:22:687141845,142896
00:00:22:687142004,00:00:22:687284971,142967
00:00:22:687285140,00:00:22:687427692,142552
00:00:22:687427880,00:00:22:687570780,142900
00:00:22:687570945,00:00:22:687714204,143259
00:00:22:687714380,00:00:22:687857168,142788
00:00:22:687857334,00:00:22:688000125,142791
00:00:22:688000250,00:00:22:688143162,142912
00:00:22:688143323,00:00:22:688285981,142658
00:00:22:688286111,00:00:22:688429442,143331
00:00:22:688429609,00:00:22:688571819,142210
00:00:22:688571972,00:00:22:688714996,143024
00:00:22:688715154,00:00:22:688858087,142933
00:00:22:688858251,00:00:22:689001324,143073
00:00:22:689001499,00:00:22:689144039,142540
00:00:22:689144197,00:00:22:689287421,143224
00:00:22:689287580,00:00:22:689445172,157592
00:00:22:689445341,00:00:22:689616830,171489
00:00:22:689616995,00:00:22:689768804,151809
00:00:22:689768985,00:00:22:689924466,155481
00:00:22:689924628,00:00:22:690067284,142656
00:00:22:690067449,00:00:22:690210495,143046
00:00:22:690210657,00:00:22:690353235,142578
00:00:22:690353409,00:00:22:690496091,142682
00:00:22:690496255,00:00:22:690639416,143161
00:00:22:690639588,00:00:22:690781975,142387
00:00:22:690782149,00:00:22:690925308,143159
00:00:22:690925480,00:00:22:691067608,142128
00:00:22:691067765,00:00:22:691210846,143081
00:00:22:691211013,00:00:22:691354062,143049
00:00:22:691354242,00:00:22:691496755,142513
00:00:22:691496911,00:00:22:691640390,143479
00:00:22:691640557,00:00:22:691783366,142809
00:00:22:691783558,00:00:22:691926706,143148
00:00:22:691926884,00:00:22:692069458,142574
00:00:22:692069622,00:00:22:692212074,142452
00:00:22:692212236,00:00:22:692355119,142883
00:00:22:692355285,00:00:22:692498030,142745
00:00:22:692498195,00:00:22:692640970,142775
00:00:22:692641130,00:00:22:692783801,142671
00:00:22:692783958,00:00:22:692926908,142950
00:00:22:692927078,00:00:22:693070199,143121
00:00:22:693070368,00:00:22:693212906,142538
00:00:22:693213063,00:00:22:693355776,142713
00:00:22:693355935,00:00:22:693498876,142941
00:00:22:693499037,00:00:22:693642184,143147
00:00:22:693642339,00:00:22:693784751,142412
00:00:22:693784903,00:00:22:693927624,142721
00:00:22:693927780,00:00:22:694070707,142927
00:00:22:694070871,00:00:22:694213994,143123
00:00:22:694214158,00:00:22:694356806,142648
00:00:22:694356963,00:00:22:694499013,142050
00:00:22:694499170,00:00:22:694643884,144714
00:00:22:694644040,00:00:22:694799531,155491
00:00:22:694799705,00:00:22:694942083,142378
00:00:22:694942250,00:00:22:695085187,142937
00:00:22:695085350,00:00:22:695228173,142823
00:00:22:695228346,00:00:22:695371173,142827
00:00:22:695371347,00:00:22:695513577,142230
00:00:22:695513737,00:00:22:695655921,142184
00:00:22:695656097,00:00:22:695800264,144167
00:00:22:695800442,00:00:22:695956286,155844
00:00:22:695956453,00:00:22:696099098,142645
00:00:22:696099253,00:00:22:696242304,143051
00:00:22:696242475,00:00:22:696400558,158083
00:00:22:696400731,00:00:22:696571641,170910
00:00:22:696571800,00:00:22:696724070,152270
00:00:22:696724253,00:00:22:696864497,140244
00:00:22:696864670,00:00:22:697009257,144587
00:00:22:697009418,00:00:22:697152464,143046
00:00:22:697152622,00:00:22:697295263,142641
00:00:22:697295418,00:00:22:697438197,142779
00:00:22:697438352,00:00:22:697581226,142874
00:00:22:697581398,00:00:22:697724309,142911
00:00:22:697724477,00:00:22:697867003,142526
00:00:22:697867167,00:00:22:698009921,142754
00:00:22:698010104,00:00:22:698153214,143110
00:00:22:698153397,00:00:22:698296626,143229
00:00:22:698296764,00:00:22:698438443,141679
00:00:22:698438574,00:00:22:698582078,143504
00:00:22:698582213,00:00:22:698725360,143147
00:00:22:698725544,00:00:22:698873836,148292
00:00:22:698874022,00:00:22:699023595,149573
00:00:22:699023756,00:00:22:699166819,143063
00:00:22:699166989,00:00:22:699309868,142879
00:00:22:699310030,00:00:22:699453312,143282
00:00:22:699453477,00:00:22:699596019,142542
00:00:22:699596173,00:00:22:699738963,142790
00:00:22:699739126,00:00:22:699881618,142492
00:00:22:699881792,00:00:22:700024998,143206
00:00:22:700025163,00:00:22:700167736,142573
00:00:22:700167891,00:00:22:700310613,142722
00:00:22:700310771,00:00:22:700467043,156272
00:00:22:700467210,00:00:22:700610360,143150
00:00:22:700610528,00:00:22:700753299,142771
00:00:22:700753474,00:00:22:700894535,141061
00:00:22:700894694,00:00:22:701039243,144549
00:00:22:701039422,00:00:22:701182326,142904
00:00:22:701182490,00:00:22:701325019,142529
00:00:22:701325182,00:00:22:701468358,143176
00:00:22:701468518,00:00:22:701611253,142735
00:00:22:701611429,00:00:22:701754777,143348
00:00:22:701754941,00:00:22:701910639,155698
00:00:22:701910760,00:00:22:702053610,142850
00:00:22:702053733,00:00:22:702196598,142865
00:00:22:702196729,00:00:22:702352742,156013
00:00:22:702352872,00:00:22:702508832,155960
00:00:22:702508998,00:00:22:702665473,156475
00:00:22:702665648,00:00:22:702820422,154774
00:00:22:702820579,00:00:22:702963098,142519
00:00:22:702963257,00:00:22:703105715,142458
00:00:22:703105881,00:00:22:703248395,142514
00:00:22:703248544,00:00:22:703393005,144461
00:00:22:703393165,00:00:22:703548633,155468
00:00:22:703548783,00:00:22:703691384,142601
00:00:22:703691564,00:00:22:703845604,154040
00:00:22:703845790,00:00:22:703990078,144288
00:00:22:703990244,00:00:22:704133486,143242
00:00:22:704133644,00:00:22:704274494,140850
00:00:22:704274659,00:00:22:704418988,144329
00:00:22:704419148,00:00:22:704561896,142748
00:00:22:704562057,00:00:22:704718299,156242
00:00:22:704718488,00:00:22:704873463,154975
00:00:22:704873626,00:00:22:705017509,143883
00:00:22:705017667,00:00:22:705160091,142424
00:00:22:705160250,00:00:22:705303247,142997
00:00:22:705303416,00:00:22:705446168,142752
00:00:22:705446290,00:00:22:705589012,142722
00:00:22:705589173,00:00:22:705732379,143206
00:00:22:705732547,00:00:22:705875058,142511
00:00:22:705875243,00:00:22:706017561,142318
00:00:22:706017751,00:00:22:706161127,143376
00:00:22:706161255,00:00:22:706303737,142482
00:00:22:706303904,00:00:22:706446952,143048
00:00:22:706447128,00:00:22:706589749,142621
00:00:22:706589915,00:00:22:706733238,143323
00:00:22:706733405,00:00:22:706875882,142477
00:00:22:706876051,00:00:22:707018928,142877
00:00:22:707019100,00:00:22:707161745,142645
00:00:22:707161911,00:00:22:707304735,142824
00:00:22:707304894,00:00:22:707447795,142901
00:00:22:707447957,00:00:22:707590986,143029
00:00:22:707591152,00:00:22:707734065,142913
00:00:22:707734237,00:00:22:707876581,142344
00:00:22:707876742,00:00:22:708019744,143002
00:00:22:708019906,00:00:22:708162947,143041
00:00:22:708163108,00:00:22:708305720,142612
00:00:22:708305890,00:00:22:708461692,155802
00:00:22:708461851,00:00:22:708604702,142851
00:00:22:708604855,00:00:22:708748551,143696
00:00:22:708748709,00:00:22:708891362,142653
00:00:22:708891534,00:00:22:709034050,142516
00:00:22:709034219,00:00:22:709177176,142957
00:00:22:709177352,00:00:22:709320256,142904
00:00:22:709320435,00:00:22:709462719,142284
00:00:22:709462885,00:00:22:709605680,142795
00:00:22:709605834,00:00:22:709749247,143413
00:00:22:709749420,00:00:22:709892408,142988
00:00:22:709892580,00:00:22:710035005,142425
00:00:22:710035178,00:00:22:710192028,156850
00:00:22:710192192,00:00:22:710335329,143137
00:00:22:710335508,00:00:22:710490420,154912
00:00:22:710490556,00:00:22:710633290,142734
00:00:22:710633430,00:00:22:710776013,142583
00:00:22:710776146,00:00:22:710919366,143220
00:00:22:710919538,00:00:22:711062332,142794
00:00:22:711062455,00:00:22:711204936,142481
00:00:22:711205060,00:00:22:711347931,142871
00:00:22:711348106,00:00:22:711490369,142263
00:00:22:711490491,00:00:22:711634030,143539
00:00:22:711634198,00:00:22:711791361,157163
00:00:22:711791498,00:00:22:711946387,154889
00:00:22:711946562,00:00:22:712089101,142539
00:00:22:712089264,00:00:22:712232216,142952
00:00:22:712232341,00:00:22:712375352,143011
00:00:22:712375477,00:00:22:712518056,142579
00:00:22:712518235,00:00:22:712661186,142951
00:00:22:712661362,00:00:22:712804247,142885
00:00:22:712804431,00:00:22:712946594,142163
00:00:22:712946749,00:00:22:713089931,143182
00:00:22:713090087,00:00:22:713232925,142838
00:00:22:713233112,00:00:22:713376211,143099
00:00:22:713376387,00:00:22:713518680,142293
00:00:22:713518835,00:00:22:713661905,143070
00:00:22:713662073,00:00:22:713803848,141775
00:00:22:713804012,00:00:22:713947897,143885
00:00:22:713948070,00:00:22:714091004,142934
00:00:22:714091163,00:00:22:714233755,142592
00:00:22:714233914,00:00:22:714376703,142789
00:00:22:714376874,00:00:22:714520076,143202
00:00:22:714520237,00:00:22:714662720,142483
00:00:22:714662877,00:00:22:714805686,142809
00:00:22:714805850,00:00:22:714948666,142816
00:00:22:714948836,00:00:22:715092138,143302
00:00:22:715092301,00:00:22:715234605,142304
00:00:22:715234769,00:00:22:715377627,142858
00:00:22:715377789,00:00:22:715520673,142884
00:00:22:715520845,00:00:22:715664570,143725
00:00:22:715664767,00:00:22:715819194,154427
00:00:22:715819382,00:00:22:715963013,143631
00:00:22:715963173,00:00:22:716106099,142926
00:00:22:716106277,00:00:22:716249168,142891
00:00:22:716249337,00:00:22:716391916,142579
00:00:22:716392084,00:00:22:716534684,142600
00:00:22:716534843,00:00:22:716677973,143130
00:00:22:716678140,00:00:22:716821238,143098
00:00:22:716821397,00:00:22:716963717,142320
00:00:22:716963874,00:00:22:717106959,143085
00:00:22:717107131,00:00:22:717259812,152681
00:00:22:717259995,00:00:22:717432523,172528
00:00:22:717432701,00:00:22:717588091,155390
00:00:22:717588264,00:00:22:717730889,142625
00:00:22:717731055,00:00:22:717873828,142773
00:00:22:717873984,00:00:22:718016981,142997
00:00:22:718017145,00:00:22:718159777,142632
00:00:22:718159924,00:00:22:718302956,143032
00:00:22:718303107,00:00:22:718445695,142588
00:00:22:718445857,00:00:22:718588856,142999
00:00:22:718589029,00:00:22:718732608,143579
00:00:22:718732780,00:00:22:718887966,155186
00:00:22:718888130,00:00:22:719031135,143005
00:00:22:719031307,00:00:22:719174322,143015
00:00:22:719174500,00:00:22:719333644,159144
00:00:22:719333897,00:00:22:719487345,153448
00:00:22:719487613,00:00:22:719659892,172279
00:00:22:719660129,00:00:22:719824463,164334
00:00:22:719824637,00:00:22:719966905,142268
00:00:22:719967048,00:00:22:720109668,142620
00:00:22:720109830,00:00:22:720252995,143165
00:00:22:720253114,00:00:22:720396863,143749
00:00:22:720397043,00:00:22:720565017,167974
00:00:22:720565182,00:00:22:720708088,142906
00:00:22:720708248,00:00:22:720850672,142424
00:00:22:720850833,00:00:22:720993897,143064
00:00:22:720994062,00:00:22:721136567,142505
00:00:22:721136723,00:00:22:721279371,142648
00:00:22:721279542,00:00:22:721422811,143269
00:00:22:721422974,00:00:22:721565769,142795
00:00:22:721565931,00:00:22:721721523,155592
00:00:22:721721683,00:00:22:721864591,142908
00:00:22:721864748,00:00:22:722007679,142931
00:00:22:722007834,00:00:22:722150695,142861
00:00:22:722150860,00:00:22:722293388,142528
00:00:22:722293534,00:00:22:722436837,143303
00:00:22:722437001,00:00:22:722579715,142714
00:00:22:722579875,00:00:22:722723228,143353
00:00:22:722723414,00:00:22:722865573,142159
00:00:22:722865735,00:00:22:723008602,142867
00:00:22:723008772,00:00:22:723151808,143036
00:00:22:723151967,00:00:22:723294858,142891
00:00:22:723295020,00:00:22:723437652,142632
00:00:22:723437811,00:00:22:723580760,142949
00:00:22:723580919,00:00:22:723724097,143178
00:00:22:723724263,00:00:22:723867160,142897
00:00:22:723867287,00:00:22:724009791,142504
00:00:22:724009960,00:00:22:724173888,163928
00:00:22:724174057,00:00:22:724322376,148319
00:00:22:724322538,00:00:22:724465353,142815
00:00:22:724465484,00:00:22:724607958,142474
00:00:22:724608149,00:00:22:724751294,143145
00:00:22:724751465,00:00:22:724893885,142420
00:00:22:724894011,00:00:22:725037183,143172
00:00:22:725037315,00:00:22:725179842,142527
00:00:22:725180002,00:00:22:725322921,142919
00:00:22:725323081,00:00:22:725465865,142784
00:00:22:725465986,00:00:22:725609403,143417
00:00:22:725609532,00:00:22:725752931,143399
00:00:22:725753104,00:00:22:725894593,141489
00:00:22:725894753,00:00:22:726038054,143301
00:00:22:726038218,00:00:22:726181161,142943
00:00:22:726181282,00:00:22:726323833,142551
00:00:22:726323954,00:00:22:726466923,142969
00:00:22:726467052,00:00:22:726610115,143063
00:00:22:726610246,00:00:22:726753292,143046
00:00:22:726753460,00:00:22:726908746,155286
00:00:22:726908932,00:00:22:727051585,142653
00:00:22:727051738,00:00:22:727194678,142940
00:00:22:727194834,00:00:22:727336310,141476
00:00:22:727336462,00:00:22:727480546,144084
00:00:22:727480699,00:00:22:727624885,144186
00:00:22:727625052,00:00:22:727781114,156062
00:00:22:727781276,00:00:22:727935897,154621
00:00:22:727936057,00:00:22:728078485,142428
00:00:22:728078638,00:00:22:728221506,142868
00:00:22:728221660,00:00:22:728364669,143009
00:00:22:728364838,00:00:22:728508035,143197
00:00:22:728508189,00:00:22:728650773,142584
00:00:22:728650935,00:00:22:728792270,141335
00:00:22:728792430,00:00:22:728936612,144182
00:00:22:728936766,00:00:22:729079572,142806
00:00:22:729079727,00:00:22:729222530,142803
00:00:22:729222689,00:00:22:729365525,142836
00:00:22:729365687,00:00:22:729508716,143029
00:00:22:729508879,00:00:22:729651322,142443
00:00:22:729651493,00:00:22:729794770,143277
00:00:22:729794933,00:00:22:729937566,142633
00:00:22:729937734,00:00:22:730080689,142955
00:00:22:730080858,00:00:22:730223887,143029
00:00:22:730224066,00:00:22:730366718,142652
00:00:22:730366881,00:00:22:730509508,142627
00:00:22:730509660,00:00:22:730653783,144123
00:00:22:730653965,00:00:22:730809522,155557
00:00:22:730809654,00:00:22:730951982,142328
00:00:22:730952146,00:00:22:731100743,148597
00:00:22:731100871,00:00:22:731263891,163020
00:00:22:731264025,00:00:22:731420645,156620
00:00:22:731420782,00:00:22:731562715,141933
00:00:22:731562878,00:00:22:731706020,143142
00:00:22:731706203,00:00:22:731864591,158388
00:00:22:731864786,00:00:22:732018208,153422
00:00:22:732018347,00:00:22:732160907,142560
00:00:22:732161033,00:00:22:732303912,142879
00:00:22:732304042,00:00:22:732459913,155871
00:00:22:732460041,00:00:22:732602928,142887
00:00:22:732603089,00:00:22:732746102,143013
00:00:22:732746256,00:00:22:732888554,142298
00:00:22:732888711,00:00:22:733032362,143651
00:00:22:733032524,00:00:22:733175117,142593
00:00:22:733175253,00:00:22:733318070,142817
00:00:22:733318230,00:00:22:733460862,142632
00:00:22:733461016,00:00:22:733604452,143436
00:00:22:733604609,00:00:22:733748736,144127
00:00:22:733748893,00:00:22:733903314,154421
00:00:22:733903497,00:00:22:734046003,142506
00:00:22:734046161,00:00:22:734188967,142806
00:00:22:734189095,00:00:22:734332271,143176
00:00:22:734332430,00:00:22:734475411,142981
00:00:22:734475578,00:00:22:734618392,142814
00:00:22:734618521,00:00:22:734774575,156054
00:00:22:734774742,00:00:22:734916997,142255
00:00:22:734917153,00:00:22:735059974,142821
00:00:22:735060132,00:00:22:735202600,142468
00:00:22:735202753,00:00:22:735345781,143028
00:00:22:735345933,00:00:22:735488804,142871
00:00:22:735488968,00:00:22:735631562,142594
00:00:22:735631730,00:00:22:735774623,142893
00:00:22:735774787,00:00:22:735930562,155775
00:00:22:735930724,00:00:22:736074073,143349
00:00:22:736074235,00:00:22:736216437,142202
00:00:22:736216601,00:00:22:736359566,142965
00:00:22:736359724,00:00:22:736502499,142775
00:00:22:736502652,00:00:22:736645832,143180
00:00:22:736646016,00:00:22:736788545,142529
00:00:22:736788716,00:00:22:736931543,142827
00:00:22:736931709,00:00:22:737074432,142723
00:00:22:737074602,00:00:22:737218029,143427
00:00:22:737218192,00:00:22:737360443,142251
00:00:22:737360604,00:00:22:737503608,143004
00:00:22:737503770,00:00:22:737647529,143759
00:00:22:737647721,00:00:22:737803962,156241
00:00:22:737804148,00:00:22:737958863,154715
00:00:22:737959031,00:00:22:738120160,161129
00:00:22:738120331,00:00:22:738271141,150810
00:00:22:738271302,00:00:22:738414292,142990
00:00:22:738414460,00:00:22:738556440,141980
00:00:22:738556596,00:00:22:738700214,143618
00:00:22:738700401,00:00:22:738856056,155655
00:00:22:738856231,00:00:22:738999162,142931
00:00:22:738999290,00:00:22:739141854,142564
00:00:22:739141985,00:00:22:739284949,142964
00:00:22:739285085,00:00:22:739427898,142813
00:00:22:739428067,00:00:22:739571089,143022
00:00:22:739571216,00:00:22:739713774,142558
00:00:22:739713937,00:00:22:739856593,142656
00:00:22:739856750,00:00:22:739999641,142891
00:00:22:739999793,00:00:22:740143178,143385
00:00:22:740143344,00:00:22:740286086,142742
00:00:22:740286246,00:00:22:740428967,142721
00:00:22:740429130,00:00:22:740571942,142812
00:00:22:740572112,00:00:22:740715336,143224
00:00:22:740715498,00:00:22:740857691,142193
00:00:22:740857865,00:00:22:740999018,141153
00:00:22:740999166,00:00:22:741156665,157499
00:00:22:741156806,00:00:22:741299973,143167
00:00:22:741300114,00:00:22:741442553,142439
00:00:22:741442697,00:00:22:741585528,142831
00:00:22:741585673,00:00:22:741729479,143806
00:00:22:741729647,00:00:22:741884839,155192
00:00:22:741885000,00:00:22:742027586,142586
00:00:22:742027739,00:00:22:742168928,141189
00:00:22:742169082,00:00:22:742313611,144529
00:00:22:742313766,00:00:22:742457257,143491
00:00:22:742457410,00:00:22:742599554,142144
00:00:22:742599708,00:00:22:742742654,142946
00:00:22:742742809,00:00:22:742885579,142770
00:00:22:742885729,00:00:22:743028593,142864
00:00:22:743028737,00:00:22:743171512,142775
00:00:22:743171696,00:00:22:743314532,142836
00:00:22:743314678,00:00:22:743457841,143163
00:00:22:743457986,00:00:22:743600702,142716
00:00:22:743600851,00:00:22:743744111,143260
00:00:22:743744297,00:00:22:743886934,142637
00:00:22:743887075,00:00:22:744030078,143003
00:00:22:744030255,00:00:22:744173024,142769
00:00:22:744173157,00:00:22:744315577,142420
00:00:22:744315741,00:00:22:744458821,143080
00:00:22:744458987,00:00:22:744601728,142741
00:00:22:744601885,00:00:22:744744881,142996
00:00:22:744745050,00:00:22:744888774,143724
00:00:22:744888917,00:00:22:745068234,179317
00:00:22:745068403,00:00:22:745213054,144651
00:00:22:745213216,00:00:22:745356106,142890
00:00:22:745356236,00:00:22:745498901,142665
00:00:22:745499055,00:00:22:745642115,143060
00:00:22:745642292,00:00:22:745784951,142659
00:00:22:745785123,00:00:22:745928194,143071
00:00:22:745928362,00:00:22:746070712,142350
00:00:22:746070841,00:00:22:746213709,142868
00:00:22:746213831,00:00:22:746356762,142931
00:00:22:746356877,00:00:22:746513866,156989
00:00:22:746513987,00:00:22:746656152,142165
00:00:22:746656289,00:00:22:746798462,142173
00:00:22:746798620,00:00:22:746940979,142359
00:00:22:746941160,00:00:22:747084990,143830
00:00:22:747085112,00:00:22:747227813,142701
00:00:22:747227973,00:00:22:747370767,142794
00:00:22:747370888,00:00:22:747513900,143012
00:00:22:747514059,00:00:22:747657771,143712
00:00:22:747657940,00:00:22:747812712,154772
00:00:22:747812868,00:00:22:747955535,142667
00:00:22:747955706,00:00:22:748098665,142959
00:00:22:748098821,00:00:22:748241844,143023
00:00:22:748242001,00:00:22:748383943,141942
